Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	10	0.096299998
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	10	0.1105
D10	plant_miRNA	L-Threonine	mix_5	5	10	10	0.097999997
D11	plant_miRNA	Mix17	mix_5	5	10	10	1.270400047
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	10	0.0779
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	10	0.090300001
E2	plant_miRNA	L-Serine	mix_5	1	10	10	0.307799995
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	10	0.119000003
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	10	0.120499998
E5	scrambled_miRNA	L-Valine	mix_5	2	10	10	0.275000006
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	10	0.125699997
E7	scrambled_miRNA	L-Serine	mix_5	3	10	10	0.268299997
E8	plant_miRNA	L-Threonine	mix_5	4	10	10	0.117899999
E9	plant_miRNA	L-Leucine	mix_5	4	10	10	0.130899996
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	10	0.112199999
E11	scrambled_miRNA	Mix17	mix_5	5	10	10	1.257699966
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	10	0.092399999
F1	N.A.	Mix17	N.A.	N.A.	N.A.	10	0.082099997
F2	plant_miRNA	L-Threonine	mix_5	1	10	10	0.123300001
F3	scrambled_miRNA	Mix17	mix_5	1	10	10	1.388399959
F4	plant_miRNA	L-Leucine	mix_5	2	10	10	0.119900003
F5	plant_miRNA	Mix17	mix_5	2	10	10	1.289700031
F6	plant_miRNA	L-Valine	mix_5	3	10	10	0.2667
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	10	0.100100003
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	10	0.113600001
F9	scrambled_miRNA	L-Serine	mix_5	4	10	10	0.249200001
F10	scrambled_miRNA	L-Valine	mix_5	5	10	10	0.2667
F11	plant_miRNA	L-Leucine	mix_5	5	10	10	0.122500002
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	10	0.076499999
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	10	0.0726
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	10	0.096100003
G3	plant_miRNA	Mix17	mix_5	1	10	10	1.272400022
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	10	0.1096
G5	scrambled_miRNA	Mix17	mix_5	2	10	10	1.145799994
G6	scrambled_miRNA	L-Valine	mix_5	3	10	10	0.257800013
G7	plant_miRNA	L-Threonine	mix_5	3	10	10	0.092299998
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	10	0.105400003
G9	plant_miRNA	L-Serine	mix_5	4	10	10	0.2245
G10	plant_miRNA	L-Valine	mix_5	5	10	10	0.253100008
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	10	0.103299998
G12	N.A.	Mix17	N.A.	N.A.	N.A.	10	0.073600002
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	10	0.078199998
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	10	0.086300001
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	10	0.078100003
H7	N.A.	Mix17	N.A.	N.A.	N.A.	10	0.072899997
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	10	0.0726
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	10	0.074900001
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	11	0.089000002
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	11	0.099200003
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	11	0.093599997
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	11	0.093400002
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	11	0.098899998
A8	N.A.	Mix17	N.A.	N.A.	N.A.	11	0.093400002
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	11	0.082900003
B2	plant_miRNA	L-Valine	mix_5	1	10	11	0.287099987
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	11	0.133100003
B4	plant_miRNA	L-Serine	mix_5	2	10	11	0.340799987
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	11	0.100599997
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	11	0.116099998
B7	plant_miRNA	Mix17	mix_5	3	10	11	1.326799989
B8	plant_miRNA	Mix17	mix_5	4	10	11	1.32009995
B9	plant_miRNA	L-Valine	mix_5	4	10	11	0.277399987
B10	scrambled_miRNA	L-Serine	mix_5	5	10	11	0.336800009
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	11	0.116599999
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	11	0.086199999
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	11	0.073399998
C2	scrambled_miRNA	L-Valine	mix_5	1	10	11	0.264400005
C3	plant_miRNA	L-Leucine	mix_5	1	10	11	0.115599997
C4	scrambled_miRNA	L-Serine	mix_5	2	10	11	0.333600014
C5	plant_miRNA	L-Threonine	mix_5	2	10	11	0.093699999
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	11	0.110799998
C7	scrambled_miRNA	Mix17	mix_5	3	10	11	1.195799947
C8	scrambled_miRNA	Mix17	mix_5	4	10	11	1.271000028
C9	scrambled_miRNA	L-Valine	mix_5	4	10	11	0.267699987
C10	plant_miRNA	L-Serine	mix_5	5	10	11	0.314900011
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	11	0.102799997
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	11	0.081
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	11	0.078299999
D2	scrambled_miRNA	L-Serine	mix_5	1	10	11	0.342700005
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	11	0.112000003
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	11	0.120899998
D5	plant_miRNA	L-Valine	mix_5	2	10	11	0.269499987
D6	plant_miRNA	L-Leucine	mix_5	3	10	11	0.121600002
D7	plant_miRNA	L-Serine	mix_5	3	10	11	0.317200005
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	11	0.097000003
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	11	0.117700003
D10	plant_miRNA	L-Threonine	mix_5	5	10	11	0.098800004
D11	plant_miRNA	Mix17	mix_5	5	10	11	1.346099973
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	11	0.0779
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	11	0.090499997
E2	plant_miRNA	L-Serine	mix_5	1	10	11	0.390300006
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	11	0.122199997
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	11	0.123099998
E5	scrambled_miRNA	L-Valine	mix_5	2	10	11	0.285100013
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	11	0.133399993
E7	scrambled_miRNA	L-Serine	mix_5	3	10	11	0.337900013
E8	plant_miRNA	L-Threonine	mix_5	4	10	11	0.118699998
E9	plant_miRNA	L-Leucine	mix_5	4	10	11	0.135199994
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	11	0.114100002
E11	scrambled_miRNA	Mix17	mix_5	5	10	11	1.372699976
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	11	0.090999998
F1	N.A.	Mix17	N.A.	N.A.	N.A.	11	0.0823
F2	plant_miRNA	L-Threonine	mix_5	1	10	11	0.125499994
F3	scrambled_miRNA	Mix17	mix_5	1	10	11	1.524700046
F4	plant_miRNA	L-Leucine	mix_5	2	10	11	0.1237
F5	plant_miRNA	Mix17	mix_5	2	10	11	1.386000037
F6	plant_miRNA	L-Valine	mix_5	3	10	11	0.277700007
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	11	0.102200001
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	11	0.115000002
F9	scrambled_miRNA	L-Serine	mix_5	4	10	11	0.3125
F10	scrambled_miRNA	L-Valine	mix_5	5	10	11	0.277099997
F11	plant_miRNA	L-Leucine	mix_5	5	10	11	0.126499996
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	11	0.076399997
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	11	0.072700001
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	11	0.096600004
G3	plant_miRNA	Mix17	mix_5	1	10	11	1.374300003
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	11	0.117799997
G5	scrambled_miRNA	Mix17	mix_5	2	10	11	1.259600043
G6	scrambled_miRNA	L-Valine	mix_5	3	10	11	0.267199993
G7	plant_miRNA	L-Threonine	mix_5	3	10	11	0.094899997
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	11	0.106299996
G9	plant_miRNA	L-Serine	mix_5	4	10	11	0.282700002
G10	plant_miRNA	L-Valine	mix_5	5	10	11	0.264699996
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	11	0.107799999
G12	N.A.	Mix17	N.A.	N.A.	N.A.	11	0.073899999
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	11	0.0779
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	11	0.085199997
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	11	0.077200003
H7	N.A.	Mix17	N.A.	N.A.	N.A.	11	0.072700001
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	11	0.072400004
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	11	0.0744
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	12	0.087700002
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	12	0.097499996
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	12	0.094499998
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	12	0.093900003
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	12	0.098099999
A8	N.A.	Mix17	N.A.	N.A.	N.A.	12	0.093400002
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	12	0.0823
B2	plant_miRNA	L-Valine	mix_5	1	10	12	0.296900004
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	12	0.136199996
B4	plant_miRNA	L-Serine	mix_5	2	10	12	0.441500008
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	12	0.100699998
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	12	0.116599999
B7	plant_miRNA	Mix17	mix_5	3	10	12	1.388100028
B8	plant_miRNA	Mix17	mix_5	4	10	12	1.381199956
B9	plant_miRNA	L-Valine	mix_5	4	10	12	0.287699997
B10	scrambled_miRNA	L-Serine	mix_5	5	10	12	0.449299991
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	12	0.114200003
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	12	0.086099997
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	12	0.072899997
C2	scrambled_miRNA	L-Valine	mix_5	1	10	12	0.274100006
C3	plant_miRNA	L-Leucine	mix_5	1	10	12	0.120499998
C4	scrambled_miRNA	L-Serine	mix_5	2	10	12	0.440899998
C5	plant_miRNA	L-Threonine	mix_5	2	10	12	0.094400004
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	12	0.110200003
C7	scrambled_miRNA	Mix17	mix_5	3	10	12	1.292700052
C8	scrambled_miRNA	Mix17	mix_5	4	10	12	1.352699995
C9	scrambled_miRNA	L-Valine	mix_5	4	10	12	0.277399987
C10	plant_miRNA	L-Serine	mix_5	5	10	12	0.418500006
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	12	0.105400003
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	12	0.080899999
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	12	0.078500003
D2	scrambled_miRNA	L-Serine	mix_5	1	10	12	0.452399999
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	12	0.112800002
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	12	0.119099997
D5	plant_miRNA	L-Valine	mix_5	2	10	12	0.283199996
D6	plant_miRNA	L-Leucine	mix_5	3	10	12	0.129700005
D7	plant_miRNA	L-Serine	mix_5	3	10	12	0.410400003
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	12	0.097400002
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	12	0.123800002
D10	plant_miRNA	L-Threonine	mix_5	5	10	12	0.1017
D11	plant_miRNA	Mix17	mix_5	5	10	12	1.40929997
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	12	0.077799998
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	12	0.089900002
E2	plant_miRNA	L-Serine	mix_5	1	10	12	0.501999974
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	12	0.126800001
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	12	0.1241
E5	scrambled_miRNA	L-Valine	mix_5	2	10	12	0.294800013
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	12	0.144700006
E7	scrambled_miRNA	L-Serine	mix_5	3	10	12	0.43810001
E8	plant_miRNA	L-Threonine	mix_5	4	10	12	0.118900001
E9	plant_miRNA	L-Leucine	mix_5	4	10	12	0.140499994
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	12	0.115099996
E11	scrambled_miRNA	Mix17	mix_5	5	10	12	1.452900052
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	12	0.091399997
F1	N.A.	Mix17	N.A.	N.A.	N.A.	12	0.082099997
F2	plant_miRNA	L-Threonine	mix_5	1	10	12	0.1228
F3	scrambled_miRNA	Mix17	mix_5	1	10	12	1.632200003
F4	plant_miRNA	L-Leucine	mix_5	2	10	12	0.128800005
F5	plant_miRNA	Mix17	mix_5	2	10	12	1.457999945
F6	plant_miRNA	L-Valine	mix_5	3	10	12	0.28639999
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	12	0.101499997
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	12	0.116099998
F9	scrambled_miRNA	L-Serine	mix_5	4	10	12	0.403699994
F10	scrambled_miRNA	L-Valine	mix_5	5	10	12	0.287299991
F11	plant_miRNA	L-Leucine	mix_5	5	10	12	0.134599999
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	12	0.076200001
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	12	0.0726
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	12	0.096299998
G3	plant_miRNA	Mix17	mix_5	1	10	12	1.440799952
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	12	0.120099999
G5	scrambled_miRNA	Mix17	mix_5	2	10	12	1.341099977
G6	scrambled_miRNA	L-Valine	mix_5	3	10	12	0.2755
G7	plant_miRNA	L-Threonine	mix_5	3	10	12	0.097999997
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	12	0.107100002
G9	plant_miRNA	L-Serine	mix_5	4	10	12	0.363499999
G10	plant_miRNA	L-Valine	mix_5	5	10	12	0.274399996
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	12	0.115199998
G12	N.A.	Mix17	N.A.	N.A.	N.A.	12	0.073799998
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	12	0.0788
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	12	0.087800004
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	12	0.0788
H7	N.A.	Mix17	N.A.	N.A.	N.A.	12	0.073399998
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	12	0.072899997
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	12	0.075199999
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	13	0.090300001
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	13	0.100299999
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	13	0.093099996
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	13	0.094499998
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	13	0.098499998
A8	N.A.	Mix17	N.A.	N.A.	N.A.	13	0.094300002
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	13	0.082199998
B2	plant_miRNA	L-Valine	mix_5	1	10	13	0.307399988
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	13	0.149200007
B4	plant_miRNA	L-Serine	mix_5	2	10	13	0.652499974
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	13	0.101000004
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	13	0.119099997
B7	plant_miRNA	Mix17	mix_5	3	10	13	1.434800029
B8	plant_miRNA	Mix17	mix_5	4	10	13	1.426499963
B9	plant_miRNA	L-Valine	mix_5	4	10	13	0.298400015
B10	scrambled_miRNA	L-Serine	mix_5	5	10	13	0.682900012
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	13	0.114600003
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	13	0.087099999
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	13	0.074199997
C2	scrambled_miRNA	L-Valine	mix_5	1	10	13	0.283899993
C3	plant_miRNA	L-Leucine	mix_5	1	10	13	0.126599997
C4	scrambled_miRNA	L-Serine	mix_5	2	10	13	0.640200019
C5	plant_miRNA	L-Threonine	mix_5	2	10	13	0.095100001
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	13	0.111400001
C7	scrambled_miRNA	Mix17	mix_5	3	10	13	1.366700053
C8	scrambled_miRNA	Mix17	mix_5	4	10	13	1.399299979
C9	scrambled_miRNA	L-Valine	mix_5	4	10	13	0.287499994
C10	plant_miRNA	L-Serine	mix_5	5	10	13	0.6426
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	13	0.104000002
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	13	0.080899999
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	13	0.078400001
D2	scrambled_miRNA	L-Serine	mix_5	1	10	13	0.666899979
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	13	0.113700002
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	13	0.122500002
D5	plant_miRNA	L-Valine	mix_5	2	10	13	0.295100003
D6	plant_miRNA	L-Leucine	mix_5	3	10	13	0.137400001
D7	plant_miRNA	L-Serine	mix_5	3	10	13	0.591799974
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	13	0.098099999
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	13	0.133000001
D10	plant_miRNA	L-Threonine	mix_5	5	10	13	0.102300003
D11	plant_miRNA	Mix17	mix_5	5	10	13	1.45480001
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	13	0.0779
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	13	0.0902
E2	plant_miRNA	L-Serine	mix_5	1	10	13	0.720099986
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	13	0.123999998
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	13	0.126100004
E5	scrambled_miRNA	L-Valine	mix_5	2	10	13	0.305299997
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	13	0.153799996
E7	scrambled_miRNA	L-Serine	mix_5	3	10	13	0.626699984
E8	plant_miRNA	L-Threonine	mix_5	4	10	13	0.120300002
E9	plant_miRNA	L-Leucine	mix_5	4	10	13	0.149399996
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	13	0.115900002
E11	scrambled_miRNA	Mix17	mix_5	5	10	13	1.501399994
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	13	0.092299998
F1	N.A.	Mix17	N.A.	N.A.	N.A.	13	0.082599998
F2	plant_miRNA	L-Threonine	mix_5	1	10	13	0.124300003
F3	scrambled_miRNA	Mix17	mix_5	1	10	13	1.706099987
F4	plant_miRNA	L-Leucine	mix_5	2	10	13	0.135800004
F5	plant_miRNA	Mix17	mix_5	2	10	13	1.515499949
F6	plant_miRNA	L-Valine	mix_5	3	10	13	0.2958
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	13	0.101899996
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	13	0.117799997
F9	scrambled_miRNA	L-Serine	mix_5	4	10	13	0.589600027
F10	scrambled_miRNA	L-Valine	mix_5	5	10	13	0.297600001
F11	plant_miRNA	L-Leucine	mix_5	5	10	13	0.143600002
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	13	0.076399997
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	13	0.072800003
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	13	0.096900001
G3	plant_miRNA	Mix17	mix_5	1	10	13	1.491999984
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	13	0.127700001
G5	scrambled_miRNA	Mix17	mix_5	2	10	13	1.406000018
G6	scrambled_miRNA	L-Valine	mix_5	3	10	13	0.283699989
G7	plant_miRNA	L-Threonine	mix_5	3	10	13	0.100500003
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	13	0.107699998
G9	plant_miRNA	L-Serine	mix_5	4	10	13	0.532100022
G10	plant_miRNA	L-Valine	mix_5	5	10	13	0.285899997
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	13	0.125100002
G12	N.A.	Mix17	N.A.	N.A.	N.A.	13	0.074000001
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	13	0.078599997
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	13	0.087099999
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	13	0.080799997
H7	N.A.	Mix17	N.A.	N.A.	N.A.	13	0.073299997
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	13	0.072700001
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	13	0.075099997
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	14	0.086499996
A4	N.A.	L-Threonine	N.A.	N.A.	N.A.	14	0.096799999
A5	N.A.	L-Serine	N.A.	N.A.	N.A.	14	0.093599997
A6	N.A.	L-Leucine	N.A.	N.A.	N.A.	14	0.094599999
A7	N.A.	L-Valine	N.A.	N.A.	N.A.	14	0.0977
A8	N.A.	Mix17	N.A.	N.A.	N.A.	14	0.0942
B1	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	14	0.081699997
B2	plant_miRNA	L-Valine	mix_5	1	10	14	0.316700011
B3	scrambled_miRNA	L-Leucine	mix_5	1	10	14	0.158899993
B4	plant_miRNA	L-Serine	mix_5	2	10	14	0.960200012
B5	scrambled_miRNA	L-Threonine	mix_5	2	10	14	0.101000004
B6	scrambled_miRNA	L-Phenylalanine	mix_5	3	10	14	0.120399997
B7	plant_miRNA	Mix17	mix_5	3	10	14	1.470100045
B8	plant_miRNA	Mix17	mix_5	4	10	14	1.463700056
B9	plant_miRNA	L-Valine	mix_5	4	10	14	0.309599996
B10	scrambled_miRNA	L-Serine	mix_5	5	10	14	0.948300004
B11	scrambled_miRNA	L-Phenylalanine	mix_5	5	10	14	0.117399998
B12	N.A.	L-Leucine	N.A.	N.A.	N.A.	14	0.086199999
C1	N.A.	L-Threonine	N.A.	N.A.	N.A.	14	0.071599998
C2	scrambled_miRNA	L-Valine	mix_5	1	10	14	0.2949
C3	plant_miRNA	L-Leucine	mix_5	1	10	14	0.131999999
C4	scrambled_miRNA	L-Serine	mix_5	2	10	14	0.912899971
C5	plant_miRNA	L-Threonine	mix_5	2	10	14	0.0986
C6	plant_miRNA	L-Phenylalanine	mix_5	3	10	14	0.112400003
C7	scrambled_miRNA	Mix17	mix_5	3	10	14	1.417400002
C8	scrambled_miRNA	Mix17	mix_5	4	10	14	1.434000015
C9	scrambled_miRNA	L-Valine	mix_5	4	10	14	0.298799992
C10	plant_miRNA	L-Serine	mix_5	5	10	14	0.925899982
C11	plant_miRNA	L-Phenylalanine	mix_5	5	10	14	0.105899997
C12	N.A.	L-Valine	N.A.	N.A.	N.A.	14	0.080499999
D1	N.A.	L-Leucine	N.A.	N.A.	N.A.	14	0.078299999
D2	scrambled_miRNA	L-Serine	mix_5	1	10	14	0.994799972
D3	scrambled_miRNA	L-Phenylalanine	mix_5	1	10	14	0.115800001
D4	scrambled_miRNA	L-Phenylalanine	mix_5	2	10	14	0.123099998
D5	plant_miRNA	L-Valine	mix_5	2	10	14	0.307300001
D6	plant_miRNA	L-Leucine	mix_5	3	10	14	0.144999996
D7	plant_miRNA	L-Serine	mix_5	3	10	14	0.913699985
D8	scrambled_miRNA	L-Threonine	mix_5	4	10	14	0.099100001
D9	scrambled_miRNA	L-Leucine	mix_5	4	10	14	0.142499998
D10	plant_miRNA	L-Threonine	mix_5	5	10	14	0.103
D11	plant_miRNA	Mix17	mix_5	5	10	14	1.492200017
D12	N.A.	L-Threonine	N.A.	N.A.	N.A.	14	0.078000002
E1	N.A.	L-Valine	N.A.	N.A.	N.A.	14	0.089400001
E2	plant_miRNA	L-Serine	mix_5	1	10	14	1.080500007
E3	plant_miRNA	L-Phenylalanine	mix_5	1	10	14	0.131600007
E4	plant_miRNA	L-Phenylalanine	mix_5	2	10	14	0.129199997
E5	scrambled_miRNA	L-Valine	mix_5	2	10	14	0.314700007
E6	scrambled_miRNA	L-Leucine	mix_5	3	10	14	0.167300001
E7	scrambled_miRNA	L-Serine	mix_5	3	10	14	0.931599975
E8	plant_miRNA	L-Threonine	mix_5	4	10	14	0.1206
E9	plant_miRNA	L-Leucine	mix_5	4	10	14	0.158199996
E10	scrambled_miRNA	L-Threonine	mix_5	5	10	14	0.115800001
E11	scrambled_miRNA	Mix17	mix_5	5	10	14	1.537099957
E12	N.A.	L-Serine	N.A.	N.A.	N.A.	14	0.0942
F1	N.A.	Mix17	N.A.	N.A.	N.A.	14	0.082099997
F2	plant_miRNA	L-Threonine	mix_5	1	10	14	0.1197
F3	scrambled_miRNA	Mix17	mix_5	1	10	14	1.748600006
F4	plant_miRNA	L-Leucine	mix_5	2	10	14	0.1461
F5	plant_miRNA	Mix17	mix_5	2	10	14	1.551699996
F6	plant_miRNA	L-Valine	mix_5	3	10	14	0.305900007
F7	scrambled_miRNA	L-Threonine	mix_5	3	10	14	0.102799997
F8	plant_miRNA	L-Phenylalanine	mix_5	4	10	14	0.119900003
F9	scrambled_miRNA	L-Serine	mix_5	4	10	14	0.871999979
F10	scrambled_miRNA	L-Valine	mix_5	5	10	14	0.309399992
F11	plant_miRNA	L-Leucine	mix_5	5	10	14	0.1523
F12	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	14	0.076399997
G1	N.A.	L-Serine	N.A.	N.A.	N.A.	14	0.072099999
G2	scrambled_miRNA	L-Threonine	mix_5	1	10	14	0.097000003
G3	plant_miRNA	Mix17	mix_5	1	10	14	1.529399991
G4	scrambled_miRNA	L-Leucine	mix_5	2	10	14	0.137600005
G5	scrambled_miRNA	Mix17	mix_5	2	10	14	1.444200039
G6	scrambled_miRNA	L-Valine	mix_5	3	10	14	0.290899992
G7	plant_miRNA	L-Threonine	mix_5	3	10	14	0.1021
G8	scrambled_miRNA	L-Phenylalanine	mix_5	4	10	14	0.108400002
G9	plant_miRNA	L-Serine	mix_5	4	10	14	0.825800002
G10	plant_miRNA	L-Valine	mix_5	5	10	14	0.296099991
G11	scrambled_miRNA	L-Leucine	mix_5	5	10	14	0.136199996
G12	N.A.	Mix17	N.A.	N.A.	N.A.	14	0.074000001
H4	N.A.	L-Threonine	N.A.	N.A.	N.A.	14	0.0823
H5	N.A.	L-Leucine	N.A.	N.A.	N.A.	14	0.087399997
H6	N.A.	L-Valine	N.A.	N.A.	N.A.	14	0.0836
H7	N.A.	Mix17	N.A.	N.A.	N.A.	14	0.075499997
H8	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	14	0.073600002
H10	N.A.	L-Serine	N.A.	N.A.	N.A.	14	0.076700002
A3	N.A.	L-Phenylalanine	N.A.	N.A.	N.A.	15	0.092
