#FEATURE_ID	MI.M03992_0869.001.N701---S502.Lys10uMp1	MI.M03992_0869.001.N701---S503.Pro10uMp2	MI.M03992_0869.001.N701---S505.Gly10uMp3	MI.M03992_0869.001.N701---S506.Ile10uMp4	MI.M03992_0869.001.N701---S507.mix10uMp5	MI.M03992_0869.001.N701---S510.Val10uMp1	MI.M03992_0869.001.N701---S511.Phe10uMp2	MI.M03992_0869.001.N701---S513.mix159p3	MI.M03992_0869.001.N702---S502.Lys10uMsc1	MI.M03992_0869.001.N702---S503.Pro10uMsc2	MI.M03992_0869.001.N702---S505.Gly10uMsc3	MI.M03992_0869.001.N702---S506.Ile10uMsc4	MI.M03992_0869.001.N702---S507.mix10uMsc5	MI.M03992_0869.001.N702---S510.Val10uMsc1	MI.M03992_0869.001.N702---S511.Phe10uMsc2	MI.M03992_0869.001.N702---S513.mix159sc3	MI.M03992_0869.001.N703---S502.Lys10uMp2	MI.M03992_0869.001.N703---S503.Pro10uMp3	MI.M03992_0869.001.N703---S505.Gly10uMp4	MI.M03992_0869.001.N703---S506.Ile10uMp5	MI.M03992_0869.001.N703---S507.Leu10uMp1	MI.M03992_0869.001.N703---S510.Val10uMp2	MI.M03992_0869.001.N703---S511.Phe10uMp3	MI.M03992_0869.001.N703---S513.mix159p4	MI.M03992_0869.001.N704---S502.Lys10uMsc2	MI.M03992_0869.001.N704---S503.Pro10uMsc3	MI.M03992_0869.001.N704---S505.Gly10uMsc4	MI.M03992_0869.001.N704---S506.Ile10uMsc5	MI.M03992_0869.001.N704---S507.Leu10uMsc1	MI.M03992_0869.001.N704---S510.Val10uMsc2	MI.M03992_0869.001.N704---S511.Phe10uMsc3	MI.M03992_0869.001.N704---S513.mix159sc4	MI.M03992_0869.001.N705---S502.Lys10uMp3	MI.M03992_0869.001.N705---S503.Pro10uMp4	MI.M03992_0869.001.N705---S505.Gly10uMp5	MI.M03992_0869.001.N705---S506.mix10uMp1	MI.M03992_0869.001.N705---S507.Leu10uMp2	MI.M03992_0869.001.N705---S510.Val10uMp3	MI.M03992_0869.001.N705---S511.Phe10uMp4	MI.M03992_0869.001.N705---S513.mix159p5	MI.M03992_0869.001.N706---S502.Lys10uMsc3	MI.M03992_0869.001.N706---S503.Pro10uMsc4	MI.M03992_0869.001.N706---S505.Gly10uMsc5	MI.M03992_0869.001.N706---S506.mix10uMsc1	MI.M03992_0869.001.N706---S507.Leu10uMsc2	MI.M03992_0869.001.N706---S510.Val10uMsc3	MI.M03992_0869.001.N706---S511.Phe10uMsc4	MI.M03992_0869.001.N706---S513.mix159sc5	MI.M03992_0869.001.N707---S502.Lys10uMp4	MI.M03992_0869.001.N707---S503.Pro10uMp5	MI.M03992_0869.001.N707---S505.Ile10uMp1	MI.M03992_0869.001.N707---S506.mix10uMp2	MI.M03992_0869.001.N707---S507.Leu10uMp3	MI.M03992_0869.001.N707---S510.Val10uMp4	MI.M03992_0869.001.N707---S511.Phe10uMp5	MI.M03992_0869.001.N710---S502.Lys10uMsc4	MI.M03992_0869.001.N710---S503.Pro10uMsc5	MI.M03992_0869.001.N710---S505.Ile10uMsc1	MI.M03992_0869.001.N710---S506.mix10uMsc2	MI.M03992_0869.001.N710---S507.Leu10uMsc3	MI.M03992_0869.001.N710---S510.Val10uMsc4	MI.M03992_0869.001.N710---S511.Phe10uMsc5	MI.M03992_0869.001.N711---S502.Lys10uMp5	MI.M03992_0869.001.N711---S503.Gly10uMp1	MI.M03992_0869.001.N711---S505.Ile10uMp2	MI.M03992_0869.001.N711---S506.mix10uMp3	MI.M03992_0869.001.N711---S507.Leu10uMp4	MI.M03992_0869.001.N711---S510.Val10uMp5	MI.M03992_0869.001.N711---S511.mix159p1	MI.M03992_0869.001.N712---S502.Lys10uMsc5	MI.M03992_0869.001.N712---S503.Gly10uMsc1	MI.M03992_0869.001.N712---S505.Ile10uMsc2	MI.M03992_0869.001.N712---S506.mix10uMsc3	MI.M03992_0869.001.N712---S507.Leu10uMsc4	MI.M03992_0869.001.N712---S510.Val10uMsc5	MI.M03992_0869.001.N712---S511.mix159sc1	MI.M03992_0869.001.N714---S502.Pro10uMp1	MI.M03992_0869.001.N714---S503.Gly10uMp2	MI.M03992_0869.001.N714---S505.Ile10uMp3	MI.M03992_0869.001.N714---S506.mix10uMp4	MI.M03992_0869.001.N714---S507.Leu10uMp5	MI.M03992_0869.001.N714---S510.Phe10uMp1	MI.M03992_0869.001.N714---S511.mix159p2	MI.M03992_0869.001.N715---S502.Pro10uMsc1	MI.M03992_0869.001.N715---S503.Gly10uMsc2	MI.M03992_0869.001.N715---S505.Ile10uMsc3	MI.M03992_0869.001.N715---S506.mix10uMsc4	MI.M03992_0869.001.N715---S507.Leu10uMsc5	MI.M03992_0869.001.N715---S510.Phe10uMsc1	MI.M03992_0869.001.N715---S511.mix159sc2	MI.M03992_0869.001.N716---S502.mix827p1	MI.M03992_0869.001.N716---S503.Pro5642p2	MI.M03992_0869.001.N716---S505.Pro827p3	MI.M03992_0869.001.N716---S506.Gly5642p4	MI.M03992_0869.001.N716---S507.Gly827p5	MI.M03992_0869.001.N716---S510.Lys158p1	MI.M03992_0869.001.N716---S511.Lys827p2	MI.M03992_0869.001.N718---S502.mix827sc1	MI.M03992_0869.001.N718---S503.Pro5642sc2	MI.M03992_0869.001.N718---S505.Pro827sc3	MI.M03992_0869.001.N718---S506.Gly5642sc4	MI.M03992_0869.001.N718---S507.Gly827sc5	MI.M03992_0869.001.N718---S510.Lys158sc1	MI.M03992_0869.001.N718---S511.Lys827sc2	MI.M03992_0869.001.N719---S502.mix827p2	MI.M03992_0869.001.N719---S503.Pro5642p3	MI.M03992_0869.001.N719---S505.Pro827p4	MI.M03992_0869.001.N719---S506.Gly5642p5	MI.M03992_0869.001.N719---S507.Lys159p1	MI.M03992_0869.001.N719---S510.Lys158p2	MI.M03992_0869.001.N719---S511.Lys827p3	MI.M03992_0869.001.N720---S502.mix827sc2	MI.M03992_0869.001.N720---S503.Pro5642sc3	MI.M03992_0869.001.N720---S505.Pro827sc4	MI.M03992_0869.001.N720---S506.Gly5642sc5	MI.M03992_0869.001.N720---S507.Lys159sc1	MI.M03992_0869.001.N720---S510.Lys158sc2	MI.M03992_0869.001.N720---S511.Lys827sc3	MI.M03992_0869.001.N721---S502.mix827p3	MI.M03992_0869.001.N721---S503.Pro5642p4	MI.M03992_0869.001.N721---S505.Pro827p5	MI.M03992_0869.001.N721---S506.Gly827p1	MI.M03992_0869.001.N721---S507.Lys159p2	MI.M03992_0869.001.N721---S510.Lys158p3	MI.M03992_0869.001.N721---S511.Lys827p4	MI.M03992_0869.001.N722---S502.mix827sc3	MI.M03992_0869.001.N722---S503.Pro5642sc4	MI.M03992_0869.001.N722---S505.Pro827sc5	MI.M03992_0869.001.N722---S506.Gly827sc1	MI.M03992_0869.001.N722---S507.Lys159sc2	MI.M03992_0869.001.N722---S510.Lys158sc3	MI.M03992_0869.001.N722---S511.Lys827sc4	MI.M03992_0869.001.N723---S502.mix827p4	MI.M03992_0869.001.N723---S503.Pro5642p5	MI.M03992_0869.001.N723---S505.Gly5642p1	MI.M03992_0869.001.N723---S506.Gly827p2	MI.M03992_0869.001.N723---S507.Lys159p3	MI.M03992_0869.001.N723---S510.Lys158p4	MI.M03992_0869.001.N723---S511.Lys827p5	MI.M03992_0869.001.N724---S502.mix827sc4	MI.M03992_0869.001.N724---S503.Pro5642sc5	MI.M03992_0869.001.N724---S505.Gly5642sc1	MI.M03992_0869.001.N724---S506.Gly827sc2	MI.M03992_0869.001.N724---S507.Lys159sc3	MI.M03992_0869.001.N724---S510.Lys158sc4	MI.M03992_0869.001.N724---S511.Lys827sc5	MI.M03992_0869.001.N726---S502.mix827p5	MI.M03992_0869.001.N726---S503.Pro827p1	MI.M03992_0869.001.N726---S505.Gly5642p2	MI.M03992_0869.001.N726---S506.Gly827p3	MI.M03992_0869.001.N726---S507.Lys159p4	MI.M03992_0869.001.N726---S510.Lys158p5	MI.M03992_0869.001.N727---S502.mix827sc5	MI.M03992_0869.001.N727---S503.Pro827sc1	MI.M03992_0869.001.N727---S505.Gly5642sc2	MI.M03992_0869.001.N727---S506.Gly827sc3	MI.M03992_0869.001.N727---S507.Lys159sc4	MI.M03992_0869.001.N727---S510.Lys158sc5	MI.M03992_0869.001.N728---S502.Pro5642p1	MI.M03992_0869.001.N728---S503.Pro827p2	MI.M03992_0869.001.N728---S505.Gly5642p3	MI.M03992_0869.001.N728---S506.Gly827p4	MI.M03992_0869.001.N728---S507.Lys159p5	MI.M03992_0869.001.N728---S510.Lys827p1	MI.M03992_0869.001.N729---S502.Pro5642sc1	MI.M03992_0869.001.N729---S503.Pro827sc2	MI.M03992_0869.001.N729---S505.Gly5642sc3	MI.M03992_0869.001.N729---S506.Gly827sc4	MI.M03992_0869.001.N729---S507.Lys159sc5	MI.M03992_0869.001.N729---S510.Lys827sc1	taxonomy
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
35	0	0	0	0	0	0	387	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
37	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;
38	0	27	0	0	0	26	25	0	0	6	0	0	0	0	0	0	0	34	0	0	0	0	40	0	0	0	4	0	0	0	0	0	0	42	0	0	0	0	20	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;
39	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	30	0	0	0	0	0	0	0	0	0	5	51	0	0	0	0	0	0	0	0	6	0	0	25	0	0	0	15	0	0	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;
40	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	20	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;
41	6	0	0	2	0	1	3	0	8	0	0	3	0	0	2	0	13	0	1	1	3	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	14	0	0	0	1	2	0	5	0	0	2	0	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	1	2	2	2	5	0	4	0	0	0	0	3	0	2	1	0	1	1	2	0	0	0	0	0	3	1	0	1	0	13	0	0	0	0	1	0	0	0	0	2	1	1	5	0	0	2	0	2	0	2	0	1	0	0	2	0	0	0	0	1	0	0	11	0	1	7	1	2	2	0	0	0	0	1	4	1	0	3	5	0	12	2	2	0	1	0	10	0	0	0	0	0	0	0	1	0	5	0	1	0	0	1	5	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;
43	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
45	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	1	0	0	0	7	0	0	0	0	0	0	0	13	1	0	0	0	0	9	0	17	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	1	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;
47	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	13	8	0	0	0	51	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	8	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	2	9	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	22	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum;
56	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;
