Well_ID,ASV,N_souce,miRNA,Replicate ,Dose(uM),Time,OD_600
F5,6,Mix_17aa,p5642b,n5,2,54,1.923599958
F6,6,Mix_17aa,sc5642b,n5,2,54,1.898499966
F7,172,Mix_17aa,p159,n4,2,54,1.958699942
F8,172,Mix_17aa,sc159,n4,2,54,1.797000051
F9,172,Mix_17aa,p158b,n4,2,54,1.867699981
F10,172,Mix_17aa,sc158b,n4,2,54,1.916000009
F11,Control,Mix_17aa,Control,n2,Control,54,0.088299997
G2,Control,Mix_17aa,Control,n2,Control,54,0.084100001
G3,6,Mix_17aa,sc159,n5,2,54,1.9023
G4,6,Mix_17aa,p159,n5,2,54,1.767099977
G5,6,Mix_17aa,sc158b,n5,2,54,1.945899963
G6,6,Mix_17aa,p158b,n5,2,54,1.89380002
G7,172,Mix_17aa,p158a,n4,2,54,1.738000035
G8,172,Mix_17aa,sc158a,n4,2,54,1.919800043
G9,172,Mix_17aa,sc5642b,n4,2,54,1.891100049
G10,172,Mix_17aa,p5642b,n4,2,54,1.838500023
G11,Control,Mix_17aa,Control,n2,Control,54,0.084200002
B2,Control,Lysine,Control,n2,Control,55,0.083899997
B3,4,Lysine,sc158a,n2,2,55,0.233199999
B4,4,Lysine,p158a,n2,2,55,0.230199993
B5,4,Lysine,p5642b,n2,2,55,0.2236
B6,4,Lysine,sc5642b,n2,2,55,0.231000006
B7,6,Phenyalanine,p5642b,n2,2,55,0.362300009
B8,6,Phenyalanine,sc5642b,n2,2,55,0.518400013
B9,6,Phenyalanine,p158b,n2,2,55,0.358399987
B10,6,Phenyalanine,sc158b,n2,2,55,0.360000014
C2,Control,Lysine,Control,n2,Control,55,0.082400002
C3,4,Lysine,p159,n2,2,55,0.248099998
C4,4,Lysine,sc159,n2,2,55,0.248500004
C5,4,Lysine,sc_mix,n2,10,55,0.228100002
C6,4,Lysine,p_mix,n2,10,55,0.226999998
C7,6,Phenyalanine,sc159,n2,2,55,0.541299999
C8,6,Phenyalanine,p159,n2,2,55,0.51819998
C9,6,Phenyalanine,p827,n2,2,55,0.380299985
C10,6,Phenyalanine,sc827,n2,2,55,0.324400008
C11,Control,Phenyalanine,Control,n2,Control,55,0.089000002
D3,4,Lysine,sc158b,n2,2,55,0.244800001
D4,4,Lysine,p158b,n2,2,55,0.256700009
D5,4,Lysine,p827,n2,2,55,0.250400007
D6,4,Lysine,sc827,n2,2,55,0.291599989
D7,6,Phenyalanine,p_mix,n2,10,55,0.382800013
D8,6,Phenyalanine,sc_mix,n2,10,55,0.385899991
D9,6,Phenyalanine,sc158a,n2,2,55,0.584800005
D10,6,Phenyalanine,p158a,n2,2,55,0.359899998
D11,Control,Phenyalanine,Control,n2,Control,55,0.088
E3,6,Mix_17aa,p_mix,n5,10,55,1.795099974
E4,6,Mix_17aa,sc_mix,n5,10,55,1.817600012
E5,6,Mix_17aa,p158a,n5,2,55,1.958799958
E6,6,Mix_17aa,sc158a,n5,2,55,1.923300028
E7,172,Mix_17aa,sc827,n4,2,55,1.984599948
E8,172,Mix_17aa,p827,n4,2,55,1.916100025
E9,172,Mix_17aa,p_mix,n4,10,55,1.549900055
E10,172,Mix_17aa,sc_mix,n4,10,55,1.741299987
F2,Control,Mix_17aa,Control,n2,Control,55,0.085199997
F3,6,Mix_17aa,sc827,n5,2,55,1.915199995
F4,6,Mix_17aa,p827,n5,2,55,1.894899964
F5,6,Mix_17aa,p5642b,n5,2,55,1.921700001
F6,6,Mix_17aa,sc5642b,n5,2,55,1.894999981
F7,172,Mix_17aa,p159,n4,2,55,1.960000038
F8,172,Mix_17aa,sc159,n4,2,55,1.804800034
F9,172,Mix_17aa,p158b,n4,2,55,1.876899958
F10,172,Mix_17aa,sc158b,n4,2,55,1.843500018
F11,Control,Mix_17aa,Control,n2,Control,55,0.088200003
G2,Control,Mix_17aa,Control,n2,Control,55,0.083800003
G3,6,Mix_17aa,sc159,n5,2,55,1.899500012
G4,6,Mix_17aa,p159,n5,2,55,1.764299989
G5,6,Mix_17aa,sc158b,n5,2,55,1.943099976
G6,6,Mix_17aa,p158b,n5,2,55,1.89230001
G7,172,Mix_17aa,p158a,n4,2,55,1.699100018
G8,172,Mix_17aa,sc158a,n4,2,55,1.92019999
G9,172,Mix_17aa,sc5642b,n4,2,55,1.983500004
G10,172,Mix_17aa,p5642b,n4,2,55,1.840399981
G11,Control,Mix_17aa,Control,n2,Control,55,0.083700001
B2,Control,Lysine,Control,n2,Control,56,0.083899997
B3,4,Lysine,sc158a,n2,2,56,0.225199997
B4,4,Lysine,p158a,n2,2,56,0.251300007
B5,4,Lysine,p5642b,n2,2,56,0.232800007
B6,4,Lysine,sc5642b,n2,2,56,0.241099998
B7,6,Phenyalanine,p5642b,n2,2,56,0.363200009
B8,6,Phenyalanine,sc5642b,n2,2,56,0.496499985
B9,6,Phenyalanine,p158b,n2,2,56,0.358200014
B10,6,Phenyalanine,sc158b,n2,2,56,0.346599996
C2,Control,Lysine,Control,n2,Control,56,0.0823
C3,4,Lysine,p159,n2,2,56,0.243599996
C4,4,Lysine,sc159,n2,2,56,0.257499993
C5,4,Lysine,sc_mix,n2,10,56,0.282000005
C6,4,Lysine,p_mix,n2,10,56,0.27759999
C7,6,Phenyalanine,sc159,n2,2,56,0.528999984
C8,6,Phenyalanine,p159,n2,2,56,0.501399994
C9,6,Phenyalanine,p827,n2,2,56,0.393099993
C10,6,Phenyalanine,sc827,n2,2,56,0.332199991
C11,Control,Phenyalanine,Control,n2,Control,56,0.089699998
D3,4,Lysine,sc158b,n2,2,56,0.260600001
D4,4,Lysine,p158b,n2,2,56,0.280400008
D5,4,Lysine,p827,n2,2,56,0.281599998
D6,4,Lysine,sc827,n2,2,56,0.337300003
D7,6,Phenyalanine,p_mix,n2,10,56,0.383899987
D8,6,Phenyalanine,sc_mix,n2,10,56,0.386400014
D9,6,Phenyalanine,sc158a,n2,2,56,0.574699998
D10,6,Phenyalanine,p158a,n2,2,56,0.361600012
D11,Control,Phenyalanine,Control,n2,Control,56,0.088799998
E3,6,Mix_17aa,p_mix,n5,10,56,1.794100046
E4,6,Mix_17aa,sc_mix,n5,10,56,1.815000057
E5,6,Mix_17aa,p158a,n5,2,56,1.958400011
E6,6,Mix_17aa,sc158a,n5,2,56,1.922399998
E7,172,Mix_17aa,sc827,n4,2,56,1.983399987
E8,172,Mix_17aa,p827,n4,2,56,1.913699985
E9,172,Mix_17aa,p_mix,n4,10,56,1.552299976
E10,172,Mix_17aa,sc_mix,n4,10,56,1.592599988
F2,Control,Mix_17aa,Control,n2,Control,56,0.085199997
F3,6,Mix_17aa,sc827,n5,2,56,1.915199995
F4,6,Mix_17aa,p827,n5,2,56,1.897199988
F5,6,Mix_17aa,p5642b,n5,2,56,1.921499968
F6,6,Mix_17aa,sc5642b,n5,2,56,1.890599966
F7,172,Mix_17aa,p159,n4,2,56,1.961199999
F8,172,Mix_17aa,sc159,n4,2,56,1.802099943
F9,172,Mix_17aa,p158b,n4,2,56,1.88349998
F10,172,Mix_17aa,sc158b,n4,2,56,1.702299953
F11,Control,Mix_17aa,Control,n2,Control,56,0.088100001
G2,Control,Mix_17aa,Control,n2,Control,56,0.083999999
G3,6,Mix_17aa,sc159,n5,2,56,1.900400043
G4,6,Mix_17aa,p159,n5,2,56,1.762099981
G5,6,Mix_17aa,sc158b,n5,2,56,1.944399953
G6,6,Mix_17aa,p158b,n5,2,56,1.892799973
G7,172,Mix_17aa,p158a,n4,2,56,1.705899954
G8,172,Mix_17aa,sc158a,n4,2,56,1.915500045
G9,172,Mix_17aa,sc5642b,n4,2,56,1.713600039
G10,172,Mix_17aa,p5642b,n4,2,56,1.86590004
G11,Control,Mix_17aa,Control,n2,Control,56,0.083899997
B2,Control,Lysine,Control,n2,Control,57,0.084100001
B3,4,Lysine,sc158a,n2,2,57,0.218999997
B4,4,Lysine,p158a,n2,2,57,0.27790001
B5,4,Lysine,p5642b,n2,2,57,0.231800005
B6,4,Lysine,sc5642b,n2,2,57,0.239399999
B7,6,Phenyalanine,p5642b,n2,2,57,0.36469999
B8,6,Phenyalanine,sc5642b,n2,2,57,0.478599995
B9,6,Phenyalanine,p158b,n2,2,57,0.356000006
B10,6,Phenyalanine,sc158b,n2,2,57,0.335099995
C2,Control,Lysine,Control,n2,Control,57,0.082400002
C3,4,Lysine,p159,n2,2,57,0.247600004
C4,4,Lysine,sc159,n2,2,57,0.255100012
C5,4,Lysine,sc_mix,n2,10,57,0.344099998
C6,4,Lysine,p_mix,n2,10,57,0.343199998
C7,6,Phenyalanine,sc159,n2,2,57,0.51639998
C8,6,Phenyalanine,p159,n2,2,57,0.488499999
C9,6,Phenyalanine,p827,n2,2,57,0.409399986
C10,6,Phenyalanine,sc827,n2,2,57,0.344700009
C11,Control,Phenyalanine,Control,n2,Control,57,0.089599997
D3,4,Lysine,sc158b,n2,2,57,0.266799986
D4,4,Lysine,p158b,n2,2,57,0.344999999
D5,4,Lysine,p827,n2,2,57,0.3028
D6,4,Lysine,sc827,n2,2,57,0.395500004
D7,6,Phenyalanine,p_mix,n2,10,57,0.38440001
D8,6,Phenyalanine,sc_mix,n2,10,57,0.387400001
D9,6,Phenyalanine,sc158a,n2,2,57,0.566200018
D10,6,Phenyalanine,p158a,n2,2,57,0.364199996
D11,Control,Phenyalanine,Control,n2,Control,57,0.088100001
E3,6,Mix_17aa,p_mix,n5,10,57,1.794100046
E4,6,Mix_17aa,sc_mix,n5,10,57,1.813899994
E5,6,Mix_17aa,p158a,n5,2,57,1.958099961
E6,6,Mix_17aa,sc158a,n5,2,57,1.921900034
E7,172,Mix_17aa,sc827,n4,2,57,1.985900044
E8,172,Mix_17aa,p827,n4,2,57,1.915300012
E9,172,Mix_17aa,p_mix,n4,10,57,1.555299997
E10,172,Mix_17aa,sc_mix,n4,10,57,1.601099968
F2,Control,Mix_17aa,Control,n2,Control,57,0.085100003
F3,6,Mix_17aa,sc827,n5,2,57,1.913499951
F4,6,Mix_17aa,p827,n5,2,57,1.897199988
F5,6,Mix_17aa,p5642b,n5,2,57,1.922799945
F6,6,Mix_17aa,sc5642b,n5,2,57,1.887400031
F7,172,Mix_17aa,p159,n4,2,57,1.961599946
F8,172,Mix_17aa,sc159,n4,2,57,1.827700019
F9,172,Mix_17aa,p158b,n4,2,57,1.894899964
F10,172,Mix_17aa,sc158b,n4,2,57,1.864199996
F11,Control,Mix_17aa,Control,n2,Control,57,0.087899998
G2,Control,Mix_17aa,Control,n2,Control,57,0.083800003
G3,6,Mix_17aa,sc159,n5,2,57,1.899399996
G4,6,Mix_17aa,p159,n5,2,57,1.762099981
G5,6,Mix_17aa,sc158b,n5,2,57,1.943300009
G6,6,Mix_17aa,p158b,n5,2,57,1.893000007
G7,172,Mix_17aa,p158a,n4,2,57,1.713000059
G8,172,Mix_17aa,sc158a,n4,2,57,1.914199948
G9,172,Mix_17aa,sc5642b,n4,2,57,1.74940002
G10,172,Mix_17aa,p5642b,n4,2,57,1.853000045
G11,Control,Mix_17aa,Control,n2,Control,57,0.083999999
B2,Control,Lysine,Control,n2,Control,58,0.083999999
B3,4,Lysine,sc158a,n2,2,58,0.243000001
B4,4,Lysine,p158a,n2,2,58,0.334399998
B5,4,Lysine,p5642b,n2,2,58,0.237499997
B6,4,Lysine,sc5642b,n2,2,58,0.239700004
B7,6,Phenyalanine,p5642b,n2,2,58,0.368000001
B8,6,Phenyalanine,sc5642b,n2,2,58,0.457500011
B9,6,Phenyalanine,p158b,n2,2,58,0.355699986
B10,6,Phenyalanine,sc158b,n2,2,58,0.324800014
C2,Control,Lysine,Control,n2,Control,58,0.082099997
C3,4,Lysine,p159,n2,2,58,0.238399997
C4,4,Lysine,sc159,n2,2,58,0.286500007
C5,4,Lysine,sc_mix,n2,10,58,0.413800001
C6,4,Lysine,p_mix,n2,10,58,0.3926
C7,6,Phenyalanine,sc159,n2,2,58,0.50150001
C8,6,Phenyalanine,p159,n2,2,58,0.472600013
C9,6,Phenyalanine,p827,n2,2,58,0.424699992
C10,6,Phenyalanine,sc827,n2,2,58,0.359600008
C11,Control,Phenyalanine,Control,n2,Control,58,0.089599997
D3,4,Lysine,sc158b,n2,2,58,0.310900003
D4,4,Lysine,p158b,n2,2,58,0.408300012
D5,4,Lysine,p827,n2,2,58,0.366299987
D6,4,Lysine,sc827,n2,2,58,0.436100006
D7,6,Phenyalanine,p_mix,n2,10,58,0.385500014
D8,6,Phenyalanine,sc_mix,n2,10,58,0.389499992
D9,6,Phenyalanine,sc158a,n2,2,58,0.558000028
D10,6,Phenyalanine,p158a,n2,2,58,0.364199996
D11,Control,Phenyalanine,Control,n2,Control,58,0.088500001
E3,6,Mix_17aa,p_mix,n5,10,58,1.793499947
E4,6,Mix_17aa,sc_mix,n5,10,58,1.813199997
E5,6,Mix_17aa,p158a,n5,2,58,1.958400011
E6,6,Mix_17aa,sc158a,n5,2,58,1.922999978
E7,172,Mix_17aa,sc827,n4,2,58,1.987499952
E8,172,Mix_17aa,p827,n4,2,58,1.917000055
E9,172,Mix_17aa,p_mix,n4,10,58,1.559900045
E10,172,Mix_17aa,sc_mix,n4,10,58,1.514500022
F2,Control,Mix_17aa,Control,n2,Control,58,0.084799998
F3,6,Mix_17aa,sc827,n5,2,58,1.913800001
F4,6,Mix_17aa,p827,n5,2,58,1.896299958
F5,6,Mix_17aa,p5642b,n5,2,58,1.920699954
F6,6,Mix_17aa,sc5642b,n5,2,58,1.885599971
F7,172,Mix_17aa,p159,n4,2,58,1.962299943
F8,172,Mix_17aa,sc159,n4,2,58,1.818600059
F9,172,Mix_17aa,p158b,n4,2,58,1.900500059
F10,172,Mix_17aa,sc158b,n4,2,58,1.784100056
F11,Control,Mix_17aa,Control,n2,Control,58,0.0876
G2,Control,Mix_17aa,Control,n2,Control,58,0.083700001
G3,6,Mix_17aa,sc159,n5,2,58,1.899799943
G4,6,Mix_17aa,p159,n5,2,58,1.760499954
G5,6,Mix_17aa,sc158b,n5,2,58,1.942899942
G6,6,Mix_17aa,p158b,n5,2,58,1.890599966
G7,172,Mix_17aa,p158a,n4,2,58,1.714900017
G8,172,Mix_17aa,sc158a,n4,2,58,1.915199995
G9,172,Mix_17aa,sc5642b,n4,2,58,1.758100033
G10,172,Mix_17aa,p5642b,n4,2,58,1.875100017
G11,Control,Mix_17aa,Control,n2,Control,58,0.083999999
B2,Control,Lysine,Control,n2,Control,59,0.084399998
B3,4,Lysine,sc158a,n2,2,59,0.26789999
B4,4,Lysine,p158a,n2,2,59,0.413700014
B5,4,Lysine,p5642b,n2,2,59,0.245700002
B6,4,Lysine,sc5642b,n2,2,59,0.275700003
B7,6,Phenyalanine,p5642b,n2,2,59,0.369599998
B8,6,Phenyalanine,sc5642b,n2,2,59,0.438699991
B9,6,Phenyalanine,p158b,n2,2,59,0.351900011
B10,6,Phenyalanine,sc158b,n2,2,59,0.318300009
C2,Control,Lysine,Control,n2,Control,59,0.082199998
C3,4,Lysine,p159,n2,2,59,0.263500005
C4,4,Lysine,sc159,n2,2,59,0.355800003
C5,4,Lysine,sc_mix,n2,10,59,0.451599985
C6,4,Lysine,p_mix,n2,10,59,0.426400006
C7,6,Phenyalanine,sc159,n2,2,59,0.487199992
C8,6,Phenyalanine,p159,n2,2,59,0.460200012
C9,6,Phenyalanine,p827,n2,2,59,0.437599987
C10,6,Phenyalanine,sc827,n2,2,59,0.375800014
C11,Control,Phenyalanine,Control,n2,Control,59,0.089599997
D3,4,Lysine,sc158b,n2,2,59,0.423900008
D4,4,Lysine,p158b,n2,2,59,0.447400004
D5,4,Lysine,p827,n2,2,59,0.425500005
D6,4,Lysine,sc827,n2,2,59,0.471399993
D7,6,Phenyalanine,p_mix,n2,10,59,0.386400014
D8,6,Phenyalanine,sc_mix,n2,10,59,0.388799995
D9,6,Phenyalanine,sc158a,n2,2,59,0.551500022
D10,6,Phenyalanine,p158a,n2,2,59,0.3662
D11,Control,Phenyalanine,Control,n2,Control,59,0.088600002
E3,6,Mix_17aa,p_mix,n5,10,59,1.794499993
E4,6,Mix_17aa,sc_mix,n5,10,59,1.81159997
E5,6,Mix_17aa,p158a,n5,2,59,1.956099987
E6,6,Mix_17aa,sc158a,n5,2,59,1.920600057
E7,172,Mix_17aa,sc827,n4,2,59,1.984099984
E8,172,Mix_17aa,p827,n4,2,59,1.917199969
E9,172,Mix_17aa,p_mix,n4,10,59,1.558099985
E10,172,Mix_17aa,sc_mix,n4,10,59,1.700500011
F2,Control,Mix_17aa,Control,n2,Control,59,0.0845
F3,6,Mix_17aa,sc827,n5,2,59,1.912500024
F4,6,Mix_17aa,p827,n5,2,59,1.893100023
F5,6,Mix_17aa,p5642b,n5,2,59,1.916800022
F6,6,Mix_17aa,sc5642b,n5,2,59,1.878700018
F7,172,Mix_17aa,p159,n4,2,59,1.960000038
F8,172,Mix_17aa,sc159,n4,2,59,1.81400001
F9,172,Mix_17aa,p158b,n4,2,59,1.904099941
F10,172,Mix_17aa,sc158b,n4,2,59,1.88349998
F11,Control,Mix_17aa,Control,n2,Control,59,0.087700002
G2,Control,Mix_17aa,Control,n2,Control,59,0.082199998
G3,6,Mix_17aa,sc159,n5,2,59,1.894400001
G4,6,Mix_17aa,p159,n5,2,59,1.748900056
G5,6,Mix_17aa,sc158b,n5,2,59,1.933099985
G6,6,Mix_17aa,p158b,n5,2,59,1.88530004
G7,172,Mix_17aa,p158a,n4,2,59,1.715999961
G8,172,Mix_17aa,sc158a,n4,2,59,1.907999992
G9,172,Mix_17aa,sc5642b,n4,2,59,1.908900023
G10,172,Mix_17aa,p5642b,n4,2,59,1.955600023
G11,Control,Mix_17aa,Control,n2,Control,59,0.082900003
B2,Control,Lysine,Control,n2,Control,60,0.0845
B3,4,Lysine,sc158a,n2,2,60,0.378399998
B4,4,Lysine,p158a,n2,2,60,0.496699989
B5,4,Lysine,p5642b,n2,2,60,0.272500008
B6,4,Lysine,sc5642b,n2,2,60,0.3037
B7,6,Phenyalanine,p5642b,n2,2,60,0.371899992
B8,6,Phenyalanine,sc5642b,n2,2,60,0.425999999
B9,6,Phenyalanine,p158b,n2,2,60,0.3486
B10,6,Phenyalanine,sc158b,n2,2,60,0.314999998
C2,Control,Lysine,Control,n2,Control,60,0.082400002
C3,4,Lysine,p159,n2,2,60,0.339100003
C4,4,Lysine,sc159,n2,2,60,0.403200001
C5,4,Lysine,sc_mix,n2,10,60,0.481299996
C6,4,Lysine,p_mix,n2,10,60,0.456900001
C7,6,Phenyalanine,sc159,n2,2,60,0.476399988
C8,6,Phenyalanine,p159,n2,2,60,0.449600011
C9,6,Phenyalanine,p827,n2,2,60,0.452600002
C10,6,Phenyalanine,sc827,n2,2,60,0.395999998
C11,Control,Phenyalanine,Control,n2,Control,60,0.090700001
D3,4,Lysine,sc158b,n2,2,60,0.498699993
D4,4,Lysine,p158b,n2,2,60,0.480199993
D5,4,Lysine,p827,n2,2,60,0.470200002
D6,4,Lysine,sc827,n2,2,60,0.5273
D7,6,Phenyalanine,p_mix,n2,10,60,0.389699996
D8,6,Phenyalanine,sc_mix,n2,10,60,0.3926
D9,6,Phenyalanine,sc158a,n2,2,60,0.545000017
D10,6,Phenyalanine,p158a,n2,2,60,0.370000005
D11,Control,Phenyalanine,Control,n2,Control,60,0.089100003
E3,6,Mix_17aa,p_mix,n5,10,60,1.796200037
E4,6,Mix_17aa,sc_mix,n5,10,60,1.812299967
E5,6,Mix_17aa,p158a,n5,2,60,1.960000038
E6,6,Mix_17aa,sc158a,n5,2,60,1.924299955
E7,172,Mix_17aa,sc827,n4,2,60,1.987900019
E8,172,Mix_17aa,p827,n4,2,60,1.918499947
E9,172,Mix_17aa,p_mix,n4,10,60,1.560099959
E10,172,Mix_17aa,sc_mix,n4,10,60,1.591699958
F2,Control,Mix_17aa,Control,n2,Control,60,0.085699998
F3,6,Mix_17aa,sc827,n5,2,60,1.911499977
F4,6,Mix_17aa,p827,n5,2,60,1.896999955
F5,6,Mix_17aa,p5642b,n5,2,60,1.921700001
F6,6,Mix_17aa,sc5642b,n5,2,60,1.886000037
F7,172,Mix_17aa,p159,n4,2,60,1.963500023
F8,172,Mix_17aa,sc159,n4,2,60,1.832999945
F9,172,Mix_17aa,p158b,n4,2,60,1.917299986
F10,172,Mix_17aa,sc158b,n4,2,60,1.732900023
F11,Control,Mix_17aa,Control,n2,Control,60,0.088600002
G2,Control,Mix_17aa,Control,n2,Control,60,0.084100001
G3,6,Mix_17aa,sc159,n5,2,60,1.900099993
G4,6,Mix_17aa,p159,n5,2,60,1.757799983
G5,6,Mix_17aa,sc158b,n5,2,60,1.945899963
G6,6,Mix_17aa,p158b,n5,2,60,1.893900037
G7,172,Mix_17aa,p158a,n4,2,60,1.725399971
G8,172,Mix_17aa,sc158a,n4,2,60,1.917400002
G9,172,Mix_17aa,sc5642b,n4,2,60,1.880499959
G10,172,Mix_17aa,p5642b,n4,2,60,1.978099942
G11,Control,Mix_17aa,Control,n2,Control,60,0.084299996
B2,Control,Lysine,Control,n2,Control,61,0.084399998
B3,4,Lysine,sc158a,n2,2,61,0.473699987
B4,4,Lysine,p158a,n2,2,61,0.53670001
B5,4,Lysine,p5642b,n2,2,61,0.3583
B6,4,Lysine,sc5642b,n2,2,61,0.415699989
B7,6,Phenyalanine,p5642b,n2,2,61,0.375699997
B8,6,Phenyalanine,sc5642b,n2,2,61,0.40959999
B9,6,Phenyalanine,p158b,n2,2,61,0.346100003
B10,6,Phenyalanine,sc158b,n2,2,61,0.312599987
C2,Control,Lysine,Control,n2,Control,61,0.0823
C3,4,Lysine,p159,n2,2,61,0.423299998
C4,4,Lysine,sc159,n2,2,61,0.449200004
C5,4,Lysine,sc_mix,n2,10,61,0.505200028
C6,4,Lysine,p_mix,n2,10,61,0.486999989
C7,6,Phenyalanine,sc159,n2,2,61,0.465299994
C8,6,Phenyalanine,p159,n2,2,61,0.438800007
C9,6,Phenyalanine,p827,n2,2,61,0.471700013
C10,6,Phenyalanine,sc827,n2,2,61,0.415600002
C11,Control,Phenyalanine,Control,n2,Control,61,0.0902
D3,4,Lysine,sc158b,n2,2,61,0.531199992
D4,4,Lysine,p158b,n2,2,61,0.519699991
D5,4,Lysine,p827,n2,2,61,0.498400003
D6,4,Lysine,sc827,n2,2,61,0.541400015
D7,6,Phenyalanine,p_mix,n2,10,61,0.393099993
D8,6,Phenyalanine,sc_mix,n2,10,61,0.396499991
D9,6,Phenyalanine,sc158a,n2,2,61,0.539799988
D10,6,Phenyalanine,p158a,n2,2,61,0.372200012
D11,Control,Phenyalanine,Control,n2,Control,61,0.088600002
E3,6,Mix_17aa,p_mix,n5,10,61,1.794499993
E4,6,Mix_17aa,sc_mix,n5,10,61,1.810299993
E5,6,Mix_17aa,p158a,n5,2,61,1.960100055
E6,6,Mix_17aa,sc158a,n5,2,61,1.923799992
E7,172,Mix_17aa,sc827,n4,2,61,1.989599943
E8,172,Mix_17aa,p827,n4,2,61,1.919499993
E9,172,Mix_17aa,p_mix,n4,10,61,1.56309998
E10,172,Mix_17aa,sc_mix,n4,10,61,1.74000001
F2,Control,Mix_17aa,Control,n2,Control,61,0.0854
F3,6,Mix_17aa,sc827,n5,2,61,1.910899997
F4,6,Mix_17aa,p827,n5,2,61,1.89289999
F5,6,Mix_17aa,p5642b,n5,2,61,1.919199944
F6,6,Mix_17aa,sc5642b,n5,2,61,1.883900046
F7,172,Mix_17aa,p159,n4,2,61,1.962200046
F8,172,Mix_17aa,sc159,n4,2,61,1.842399955
F9,172,Mix_17aa,p158b,n4,2,61,1.917999983
F10,172,Mix_17aa,sc158b,n4,2,61,1.810400009
F11,Control,Mix_17aa,Control,n2,Control,61,0.088299997
G2,Control,Mix_17aa,Control,n2,Control,61,0.084100001
G3,6,Mix_17aa,sc159,n5,2,61,1.89989996
G4,6,Mix_17aa,p159,n5,2,61,1.755800009
G5,6,Mix_17aa,sc158b,n5,2,61,1.942899942
G6,6,Mix_17aa,p158b,n5,2,61,1.891700029
G7,172,Mix_17aa,p158a,n4,2,61,1.72510004
G8,172,Mix_17aa,sc158a,n4,2,61,1.914299965
G9,172,Mix_17aa,sc5642b,n4,2,61,1.930899978
G10,172,Mix_17aa,p5642b,n4,2,61,1.897899985
G11,Control,Mix_17aa,Control,n2,Control,61,0.084299996
B2,Control,Lysine,Control,n2,Control,62,0.084700003
B3,4,Lysine,sc158a,n2,2,62,0.520500004
B4,4,Lysine,p158a,n2,2,62,0.586399972
B5,4,Lysine,p5642b,n2,2,62,0.44569999
B6,4,Lysine,sc5642b,n2,2,62,0.456800014
B7,6,Phenyalanine,p5642b,n2,2,62,0.379500002
B8,6,Phenyalanine,sc5642b,n2,2,62,0.397599995
B9,6,Phenyalanine,p158b,n2,2,62,0.342900008
B10,6,Phenyalanine,sc158b,n2,2,62,0.310900003
C2,Control,Lysine,Control,n2,Control,62,0.082400002
C3,4,Lysine,p159,n2,2,62,0.49059999
C4,4,Lysine,sc159,n2,2,62,0.477100015
C5,4,Lysine,sc_mix,n2,10,62,0.538699985
C6,4,Lysine,p_mix,n2,10,62,0.513599992
C7,6,Phenyalanine,sc159,n2,2,62,0.456200004
C8,6,Phenyalanine,p159,n2,2,62,0.432099998
C9,6,Phenyalanine,p827,n2,2,62,0.492799997
C10,6,Phenyalanine,sc827,n2,2,62,0.433999985
C11,Control,Phenyalanine,Control,n2,Control,62,0.090099998
D3,4,Lysine,sc158b,n2,2,62,0.578800023
D4,4,Lysine,p158b,n2,2,62,0.546599984
D5,4,Lysine,p827,n2,2,62,0.537800014
D6,4,Lysine,sc827,n2,2,62,0.573800027
D7,6,Phenyalanine,p_mix,n2,10,62,0.397300005
D8,6,Phenyalanine,sc_mix,n2,10,62,0.400000006
D9,6,Phenyalanine,sc158a,n2,2,62,0.537199974
D10,6,Phenyalanine,p158a,n2,2,62,0.376199991
D11,Control,Phenyalanine,Control,n2,Control,62,0.088600002
E3,6,Mix_17aa,p_mix,n5,10,62,1.795400023
E4,6,Mix_17aa,sc_mix,n5,10,62,1.810299993
E5,6,Mix_17aa,p158a,n5,2,62,1.961400032
E6,6,Mix_17aa,sc158a,n5,2,62,1.920899987
E7,172,Mix_17aa,sc827,n4,2,62,1.990300059
E8,172,Mix_17aa,p827,n4,2,62,1.919499993
E9,172,Mix_17aa,p_mix,n4,10,62,1.566599965
E10,172,Mix_17aa,sc_mix,n4,10,62,1.756000042
F2,Control,Mix_17aa,Control,n2,Control,62,0.085100003
F3,6,Mix_17aa,sc827,n5,2,62,1.911599994
F4,6,Mix_17aa,p827,n5,2,62,1.894799948
F5,6,Mix_17aa,p5642b,n5,2,62,1.92050004
F6,6,Mix_17aa,sc5642b,n5,2,62,1.884600043
F7,172,Mix_17aa,p159,n4,2,62,1.963600039
F8,172,Mix_17aa,sc159,n4,2,62,1.84739995
F9,172,Mix_17aa,p158b,n4,2,62,1.925699949
F10,172,Mix_17aa,sc158b,n4,2,62,1.781800032
F11,Control,Mix_17aa,Control,n2,Control,62,0.088500001
G2,Control,Mix_17aa,Control,n2,Control,62,0.083800003
G3,6,Mix_17aa,sc159,n5,2,62,1.89989996
G4,6,Mix_17aa,p159,n5,2,62,1.754299998
G5,6,Mix_17aa,sc158b,n5,2,62,1.945600033
G6,6,Mix_17aa,p158b,n5,2,62,1.893100023
G7,172,Mix_17aa,p158a,n4,2,62,1.735100031
G8,172,Mix_17aa,sc158a,n4,2,62,1.917099953
G9,172,Mix_17aa,sc5642b,n4,2,62,1.997799993
G10,172,Mix_17aa,p5642b,n4,2,62,1.888399959
G11,Control,Mix_17aa,Control,n2,Control,62,0.084299996
B2,Control,Lysine,Control,n2,Control,63,0.084700003
B3,4,Lysine,sc158a,n2,2,63,0.529900014
B4,4,Lysine,p158a,n2,2,63,0.591700017
