Well_ID,ASV,N_souce,miRNA,Replicate ,Dose(uM),Time,OD_600
E8,6,Mix_17aa,p158b,n3,2,0,0.159299999
E9,6,Mix_17aa,sc_mix,n3,10,0,0.150399998
E10,6,Mix_17aa,p_mix,n3,10,0,0.149000004
E11,Control,Mix_17aa,Control,n3,Control,0,0.088799998
F3,6,Phenyalanine,sc_mix,n3,10,0,0.131500006
F4,6,Phenyalanine,p_mix,n3,10,0,0.132799998
F5,6,Phenyalanine,p159,n3,2,0,0.128600001
F6,6,Phenyalanine,sc159,n3,2,0,0.1197
F7,6,Mix_17aa,p5642b,n3,2,0,0.133000001
F8,6,Mix_17aa,sc5642b,n3,2,0,0.139400005
F9,6,Mix_17aa,p827,n3,2,0,0.135700002
F10,6,Mix_17aa,sc827,n3,2,0,0.132400006
G2,Control,Phenyalanine,Control,n3,Control,0,0.079300001
G3,6,Phenyalanine,p827,n3,2,0,0.128199995
G4,6,Phenyalanine,sc827,n3,2,0,0.128800005
G5,6,Phenyalanine,p158a,n3,2,0,0.129999995
G6,6,Phenyalanine,sc158a,n3,2,0,0.130600005
G7,6,Mix_17aa,sc159,n3,2,0,0.128800005
G8,6,Mix_17aa,p159,n3,2,0,0.125599995
G9,6,Mix_17aa,p158a,n3,2,0,0.1259
G10,6,Mix_17aa,sc158a,n3,2,0,0.126599997
G11,Control,Mix_17aa,Control,n3,Control,0,0.079899997
B3,172,Mix_17aa,p159,n3,2,1,0.136199996
B4,172,Mix_17aa,sc159,n3,2,1,0.136899993
B5,172,Mix_17aa,sc5642b,n3,2,1,0.134299994
B6,172,Mix_17aa,p5642b,n3,2,1,0.1338
B7,4,Lysine,p827,n3,2,1,0.146200001
B8,4,Lysine,sc827,n3,2,1,0.145400003
B9,4,Lysine,p_mix,n3,10,1,0.143700004
B10,4,Lysine,sc_mix,n3,10,1,0.152500004
B11,Control,Lysine,Control,n3,Control,1,0.082099997
C2,Control,Mix_17aa,Control,n3,Control,1,0.070900001
C3,172,Mix_17aa,sc_mix,n3,10,1,0.126699999
C4,172,Mix_17aa,p_mix,n3,10,1,0.129899994
C5,172,Mix_17aa,p158a,n3,2,1,0.1329
C6,172,Mix_17aa,sc158a,n3,2,1,0.131200001
C7,4,Lysine,sc158a,n3,2,1,0.136899993
C8,4,Lysine,p158a,n3,2,1,0.131799996
C9,4,Lysine,p5642b,n3,2,1,0.130799994
C10,4,Lysine,sc5642b,n3,2,1,0.138699993
D2,Control,Mix_17aa,Control,n3,Control,1,0.075599998
D3,172,Mix_17aa,sc158b,n3,2,1,0.132400006
D4,172,Mix_17aa,p158b,n3,2,1,0.126900002
D5,172,Mix_17aa,p827,n3,2,1,0.133100003
D6,172,Mix_17aa,sc827,n3,2,1,0.127900004
D7,4,Lysine,sc159,n3,2,1,0.136000007
D8,4,Lysine,p159,n3,2,1,0.140799999
D9,4,Lysine,sc158b,n3,2,1,0.144700006
D10,4,Lysine,p158b,n3,2,1,0.148200005
D11,Control,Lysine,Control,n3,Control,1,0.080499999
E2,Control,Phenyalanine,Control,n3,Control,1,0.087399997
E3,6,Phenyalanine,sc5642b,n3,2,1,0.293199986
E4,6,Phenyalanine,p5642b,n3,2,1,0.280400008
E5,6,Phenyalanine,sc158b,n3,2,1,0.295899987
E6,6,Phenyalanine,p158b,n3,2,1,0.28549999
E7,6,Mix_17aa,sc158b,n3,2,1,0.273200005
E8,6,Mix_17aa,p158b,n3,2,1,0.248899996
E9,6,Mix_17aa,sc_mix,n3,10,1,0.236399993
E10,6,Mix_17aa,p_mix,n3,10,1,0.261200011
E11,Control,Mix_17aa,Control,n3,Control,1,0.0814
F3,6,Phenyalanine,sc_mix,n3,10,1,0.279700011
F4,6,Phenyalanine,p_mix,n3,10,1,0.296099991
F5,6,Phenyalanine,p159,n3,2,1,0.271600008
F6,6,Phenyalanine,sc159,n3,2,1,0.271100014
F7,6,Mix_17aa,p5642b,n3,2,1,0.236000001
F8,6,Mix_17aa,sc5642b,n3,2,1,0.259200007
F9,6,Mix_17aa,p827,n3,2,1,0.245499998
F10,6,Mix_17aa,sc827,n3,2,1,0.226699993
G2,Control,Phenyalanine,Control,n3,Control,1,0.0744
G3,6,Phenyalanine,p827,n3,2,1,0.25029999
G4,6,Phenyalanine,sc827,n3,2,1,0.252700001
G5,6,Phenyalanine,p158a,n3,2,1,0.262499988
G6,6,Phenyalanine,sc158a,n3,2,1,0.261799991
G7,6,Mix_17aa,sc159,n3,2,1,0.220599994
G8,6,Mix_17aa,p159,n3,2,1,0.230299994
G9,6,Mix_17aa,p158a,n3,2,1,0.238299996
G10,6,Mix_17aa,sc158a,n3,2,1,0.224800006
G11,Control,Mix_17aa,Control,n3,Control,1,0.071800001
B3,172,Mix_17aa,p159,n3,2,2,0.149599999
B4,172,Mix_17aa,sc159,n3,2,2,0.151899993
B5,172,Mix_17aa,sc5642b,n3,2,2,0.146899998
B6,172,Mix_17aa,p5642b,n3,2,2,0.141800001
B7,4,Lysine,p827,n3,2,2,0.147300005
B8,4,Lysine,sc827,n3,2,2,0.146200001
B9,4,Lysine,p_mix,n3,10,2,0.139500007
B10,4,Lysine,sc_mix,n3,10,2,0.1505
B11,Control,Lysine,Control,n3,Control,2,0.082599998
C2,Control,Mix_17aa,Control,n3,Control,2,0.071599998
C3,172,Mix_17aa,sc_mix,n3,10,2,0.138799995
C4,172,Mix_17aa,p_mix,n3,10,2,0.139799997
C5,172,Mix_17aa,p158a,n3,2,2,0.137700006
C6,172,Mix_17aa,sc158a,n3,2,2,0.139500007
C7,4,Lysine,sc158a,n3,2,2,0.139799997
C8,4,Lysine,p158a,n3,2,2,0.135199994
C9,4,Lysine,p5642b,n3,2,2,0.132499993
C10,4,Lysine,sc5642b,n3,2,2,0.133499995
D2,Control,Mix_17aa,Control,n3,Control,2,0.075900003
D3,172,Mix_17aa,sc158b,n3,2,2,0.147599995
D4,172,Mix_17aa,p158b,n3,2,2,0.138500005
D5,172,Mix_17aa,p827,n3,2,2,0.146200001
D6,172,Mix_17aa,sc827,n3,2,2,0.142900005
D7,4,Lysine,sc159,n3,2,2,0.136099994
D8,4,Lysine,p159,n3,2,2,0.143000007
D9,4,Lysine,sc158b,n3,2,2,0.142299995
D10,4,Lysine,p158b,n3,2,2,0.149700001
D11,Control,Lysine,Control,n3,Control,2,0.080700003
E2,Control,Phenyalanine,Control,n3,Control,2,0.091200002
E3,6,Phenyalanine,sc5642b,n3,2,2,0.312999994
E4,6,Phenyalanine,p5642b,n3,2,2,0.293099999
E5,6,Phenyalanine,sc158b,n3,2,2,0.306400001
E6,6,Phenyalanine,p158b,n3,2,2,0.304800004
E7,6,Mix_17aa,sc158b,n3,2,2,0.36649999
E8,6,Mix_17aa,p158b,n3,2,2,0.382200003
E9,6,Mix_17aa,sc_mix,n3,10,2,0.371699989
E10,6,Mix_17aa,p_mix,n3,10,2,0.375099987
E11,Control,Mix_17aa,Control,n3,Control,2,0.083300002
F3,6,Phenyalanine,sc_mix,n3,10,2,0.306899995
F4,6,Phenyalanine,p_mix,n3,10,2,0.335999995
F5,6,Phenyalanine,p159,n3,2,2,0.290199995
F6,6,Phenyalanine,sc159,n3,2,2,0.289499998
F7,6,Mix_17aa,p5642b,n3,2,2,0.352699995
F8,6,Mix_17aa,sc5642b,n3,2,2,0.364800006
F9,6,Mix_17aa,p827,n3,2,2,0.36469999
F10,6,Mix_17aa,sc827,n3,2,2,0.339300007
G2,Control,Phenyalanine,Control,n3,Control,2,0.074199997
G3,6,Phenyalanine,p827,n3,2,2,0.264899999
G4,6,Phenyalanine,sc827,n3,2,2,0.26730001
G5,6,Phenyalanine,p158a,n3,2,2,0.277099997
G6,6,Phenyalanine,sc158a,n3,2,2,0.278100014
G7,6,Mix_17aa,sc159,n3,2,2,0.359600008
G8,6,Mix_17aa,p159,n3,2,2,0.360100001
G9,6,Mix_17aa,p158a,n3,2,2,0.368099988
G10,6,Mix_17aa,sc158a,n3,2,2,0.364100009
G11,Control,Mix_17aa,Control,n3,Control,2,0.078500003
B3,172,Mix_17aa,p159,n3,2,3,0.185499996
B4,172,Mix_17aa,sc159,n3,2,3,0.181899995
B5,172,Mix_17aa,sc5642b,n3,2,3,0.180800006
B6,172,Mix_17aa,p5642b,n3,2,3,0.181500003
B7,4,Lysine,p827,n3,2,3,0.155699998
B8,4,Lysine,sc827,n3,2,3,0.145999998
B9,4,Lysine,p_mix,n3,10,3,0.150600001
B10,4,Lysine,sc_mix,n3,10,3,0.144400001
B11,Control,Lysine,Control,n3,Control,3,0.083800003
C2,Control,Mix_17aa,Control,n3,Control,3,0.071699999
C3,172,Mix_17aa,sc_mix,n3,10,3,0.194600001
C4,172,Mix_17aa,p_mix,n3,10,3,0.200800002
C5,172,Mix_17aa,p158a,n3,2,3,0.191300005
C6,172,Mix_17aa,sc158a,n3,2,3,0.189899996
C7,4,Lysine,sc158a,n3,2,3,0.145400003
C8,4,Lysine,p158a,n3,2,3,0.142900005
C9,4,Lysine,p5642b,n3,2,3,0.145699993
C10,4,Lysine,sc5642b,n3,2,3,0.135600001
D2,Control,Mix_17aa,Control,n3,Control,3,0.069600001
D3,172,Mix_17aa,sc158b,n3,2,3,0.207499996
D4,172,Mix_17aa,p158b,n3,2,3,0.173700005
D5,172,Mix_17aa,p827,n3,2,3,0.202000007
D6,172,Mix_17aa,sc827,n3,2,3,0.200200006
D7,4,Lysine,sc159,n3,2,3,0.149800003
D8,4,Lysine,p159,n3,2,3,0.143099993
D9,4,Lysine,sc158b,n3,2,3,0.148599997
D10,4,Lysine,p158b,n3,2,3,0.148300007
D11,Control,Lysine,Control,n3,Control,3,0.086800002
E2,Control,Phenyalanine,Control,n3,Control,3,0.077699997
E3,6,Phenyalanine,sc5642b,n3,2,3,0.32159999
E4,6,Phenyalanine,p5642b,n3,2,3,0.300099999
E5,6,Phenyalanine,sc158b,n3,2,3,0.3116
E6,6,Phenyalanine,p158b,n3,2,3,0.310499996
E7,6,Mix_17aa,sc158b,n3,2,3,0.447400004
E8,6,Mix_17aa,p158b,n3,2,3,0.483900011
E9,6,Mix_17aa,sc_mix,n3,10,3,0.48179999
E10,6,Mix_17aa,p_mix,n3,10,3,0.464599997
E11,Control,Mix_17aa,Control,n3,Control,3,0.0823
F3,6,Phenyalanine,sc_mix,n3,10,3,0.321700007
F4,6,Phenyalanine,p_mix,n3,10,3,0.348399997
F5,6,Phenyalanine,p159,n3,2,3,0.285400003
F6,6,Phenyalanine,sc159,n3,2,3,0.289200008
F7,6,Mix_17aa,p5642b,n3,2,3,0.45570001
F8,6,Mix_17aa,sc5642b,n3,2,3,0.441000015
F9,6,Mix_17aa,p827,n3,2,3,0.451400012
F10,6,Mix_17aa,sc827,n3,2,3,0.442600012
G2,Control,Phenyalanine,Control,n3,Control,3,0.075000003
G3,6,Phenyalanine,p827,n3,2,3,0.266499996
G4,6,Phenyalanine,sc827,n3,2,3,0.271100014
G5,6,Phenyalanine,p158a,n3,2,3,0.280499995
G6,6,Phenyalanine,sc158a,n3,2,3,0.279700011
G7,6,Mix_17aa,sc159,n3,2,3,0.451599985
G8,6,Mix_17aa,p159,n3,2,3,0.444200009
G9,6,Mix_17aa,p158a,n3,2,3,0.460799992
G10,6,Mix_17aa,sc158a,n3,2,3,0.460000008
G11,Control,Mix_17aa,Control,n3,Control,3,0.085199997
B3,172,Mix_17aa,p159,n3,2,4,0.265100002
B4,172,Mix_17aa,sc159,n3,2,4,0.280099988
B5,172,Mix_17aa,sc5642b,n3,2,4,0.290800005
B6,172,Mix_17aa,p5642b,n3,2,4,0.296499997
B7,4,Lysine,p827,n3,2,4,0.154499993
B8,4,Lysine,sc827,n3,2,4,0.150099993
B9,4,Lysine,p_mix,n3,10,4,0.151099995
B10,4,Lysine,sc_mix,n3,10,4,0.158199996
B11,Control,Lysine,Control,n3,Control,4,0.071400002
C2,Control,Mix_17aa,Control,n3,Control,4,0.0726
C3,172,Mix_17aa,sc_mix,n3,10,4,0.280999988
C4,172,Mix_17aa,p_mix,n3,10,4,0.296400011
C5,172,Mix_17aa,p158a,n3,2,4,0.314500004
C6,172,Mix_17aa,sc158a,n3,2,4,0.317999989
C7,4,Lysine,sc158a,n3,2,4,0.142000005
C8,4,Lysine,p158a,n3,2,4,0.147200003
C9,4,Lysine,p5642b,n3,2,4,0.153500006
C10,4,Lysine,sc5642b,n3,2,4,0.147799999
D2,Control,Mix_17aa,Control,n3,Control,4,0.065899998
D3,172,Mix_17aa,sc158b,n3,2,4,0.303600013
D4,172,Mix_17aa,p158b,n3,2,4,0.278600007
D5,172,Mix_17aa,p827,n3,2,4,0.330000013
D6,172,Mix_17aa,sc827,n3,2,4,0.338200003
D7,4,Lysine,sc159,n3,2,4,0.140200004
D8,4,Lysine,p159,n3,2,4,0.147599995
D9,4,Lysine,sc158b,n3,2,4,0.148399994
D10,4,Lysine,p158b,n3,2,4,0.147599995
D11,Control,Lysine,Control,n3,Control,4,0.079599999
E2,Control,Phenyalanine,Control,n3,Control,4,0.089900002
E3,6,Phenyalanine,sc5642b,n3,2,4,0.316199988
E4,6,Phenyalanine,p5642b,n3,2,4,0.296700001
E5,6,Phenyalanine,sc158b,n3,2,4,0.315800011
E6,6,Phenyalanine,p158b,n3,2,4,0.309199989
E7,6,Mix_17aa,sc158b,n3,2,4,0.536499977
E8,6,Mix_17aa,p158b,n3,2,4,0.564300001
E9,6,Mix_17aa,sc_mix,n3,10,4,0.580299973
E10,6,Mix_17aa,p_mix,n3,10,4,0.553499997
E11,Control,Mix_17aa,Control,n3,Control,4,0.089299999
F3,6,Phenyalanine,sc_mix,n3,10,4,0.328500003
F4,6,Phenyalanine,p_mix,n3,10,4,0.349799991
F5,6,Phenyalanine,p159,n3,2,4,0.291999996
F6,6,Phenyalanine,sc159,n3,2,4,0.289099991
F7,6,Mix_17aa,p5642b,n3,2,4,0.550800025
F8,6,Mix_17aa,sc5642b,n3,2,4,0.515100002
F9,6,Mix_17aa,p827,n3,2,4,0.527800024
F10,6,Mix_17aa,sc827,n3,2,4,0.531099975
G2,Control,Phenyalanine,Control,n3,Control,4,0.075199999
G3,6,Phenyalanine,p827,n3,2,4,0.26730001
G4,6,Phenyalanine,sc827,n3,2,4,0.271200001
G5,6,Phenyalanine,p158a,n3,2,4,0.275999993
G6,6,Phenyalanine,sc158a,n3,2,4,0.278899997
G7,6,Mix_17aa,sc159,n3,2,4,0.523500025
G8,6,Mix_17aa,p159,n3,2,4,0.515100002
G9,6,Mix_17aa,p158a,n3,2,4,0.528900027
G10,6,Mix_17aa,sc158a,n3,2,4,0.522899985
G11,Control,Mix_17aa,Control,n3,Control,4,0.078199998
B3,172,Mix_17aa,p159,n3,2,5,0.394199997
B4,172,Mix_17aa,sc159,n3,2,5,0.432300001
B5,172,Mix_17aa,sc5642b,n3,2,5,0.43689999
B6,172,Mix_17aa,p5642b,n3,2,5,0.4454
B7,4,Lysine,p827,n3,2,5,0.156399995
B8,4,Lysine,sc827,n3,2,5,0.155499995
B9,4,Lysine,p_mix,n3,10,5,0.155699998
B10,4,Lysine,sc_mix,n3,10,5,0.147799999
B11,Control,Lysine,Control,n3,Control,5,0.088699996
C2,Control,Mix_17aa,Control,n3,Control,5,0.072400004
C3,172,Mix_17aa,sc_mix,n3,10,5,0.427100003
C4,172,Mix_17aa,p_mix,n3,10,5,0.429800004
C5,172,Mix_17aa,p158a,n3,2,5,0.434399992
C6,172,Mix_17aa,sc158a,n3,2,5,0.455900013
C7,4,Lysine,sc158a,n3,2,5,0.147599995
C8,4,Lysine,p158a,n3,2,5,0.1417
C9,4,Lysine,p5642b,n3,2,5,0.138600007
C10,4,Lysine,sc5642b,n3,2,5,0.150299996
D2,Control,Mix_17aa,Control,n3,Control,5,0.068499997
D3,172,Mix_17aa,sc158b,n3,2,5,0.449999988
D4,172,Mix_17aa,p158b,n3,2,5,0.40200001
D5,172,Mix_17aa,p827,n3,2,5,0.468499988
D6,172,Mix_17aa,sc827,n3,2,5,0.464599997
D7,4,Lysine,sc159,n3,2,5,0.143199995
D8,4,Lysine,p159,n3,2,5,0.148000002
D9,4,Lysine,sc158b,n3,2,5,0.1523
D10,4,Lysine,p158b,n3,2,5,0.1523
D11,Control,Lysine,Control,n3,Control,5,0.082400002
E2,Control,Phenyalanine,Control,n3,Control,5,0.0823
E3,6,Phenyalanine,sc5642b,n3,2,5,0.316500008
E4,6,Phenyalanine,p5642b,n3,2,5,0.296499997
E5,6,Phenyalanine,sc158b,n3,2,5,0.312700003
E6,6,Phenyalanine,p158b,n3,2,5,0.306300014
E7,6,Mix_17aa,sc158b,n3,2,5,0.646099985
E8,6,Mix_17aa,p158b,n3,2,5,0.635999978
E9,6,Mix_17aa,sc_mix,n3,10,5,0.694299996
E10,6,Mix_17aa,p_mix,n3,10,5,0.668900013
E11,Control,Mix_17aa,Control,n3,Control,5,0.088
F3,6,Phenyalanine,sc_mix,n3,10,5,0.323599994
F4,6,Phenyalanine,p_mix,n3,10,5,0.349700004
F5,6,Phenyalanine,p159,n3,2,5,0.291399986
F6,6,Phenyalanine,sc159,n3,2,5,0.290100008
F7,6,Mix_17aa,p5642b,n3,2,5,0.632799983
F8,6,Mix_17aa,sc5642b,n3,2,5,0.601199985
F9,6,Mix_17aa,p827,n3,2,5,0.595600009
F10,6,Mix_17aa,sc827,n3,2,5,0.615199983
G2,Control,Phenyalanine,Control,n3,Control,5,0.074900001
G3,6,Phenyalanine,p827,n3,2,5,0.265700012
G4,6,Phenyalanine,sc827,n3,2,5,0.268700004
G5,6,Phenyalanine,p158a,n3,2,5,0.275299996
G6,6,Phenyalanine,sc158a,n3,2,5,0.277700007
G7,6,Mix_17aa,sc159,n3,2,5,0.603799999
G8,6,Mix_17aa,p159,n3,2,5,0.61500001
G9,6,Mix_17aa,p158a,n3,2,5,0.593699992
G10,6,Mix_17aa,sc158a,n3,2,5,0.599300027
G11,Control,Mix_17aa,Control,n3,Control,5,0.066299997
B3,172,Mix_17aa,p159,n3,2,6,0.540499985
B4,172,Mix_17aa,sc159,n3,2,6,0.566100001
B5,172,Mix_17aa,sc5642b,n3,2,6,0.577099979
B6,172,Mix_17aa,p5642b,n3,2,6,0.606299996
B7,4,Lysine,p827,n3,2,6,0.162799999
B8,4,Lysine,sc827,n3,2,6,0.160899997
B9,4,Lysine,p_mix,n3,10,6,0.162200004
B10,4,Lysine,sc_mix,n3,10,6,0.163299993
B11,Control,Lysine,Control,n3,Control,6,0.090300001
C2,Control,Mix_17aa,Control,n3,Control,6,0.080300003
C3,172,Mix_17aa,sc_mix,n3,10,6,0.532199979
C4,172,Mix_17aa,p_mix,n3,10,6,0.561100006
C5,172,Mix_17aa,p158a,n3,2,6,0.544499993
C6,172,Mix_17aa,sc158a,n3,2,6,0.561399996
C7,4,Lysine,sc158a,n3,2,6,0.145500004
C8,4,Lysine,p158a,n3,2,6,0.147799999
C9,4,Lysine,p5642b,n3,2,6,0.150800005
C10,4,Lysine,sc5642b,n3,2,6,0.151600003
D2,Control,Mix_17aa,Control,n3,Control,6,0.079599999
D3,172,Mix_17aa,sc158b,n3,2,6,0.554899991
D4,172,Mix_17aa,p158b,n3,2,6,0.519900024
D5,172,Mix_17aa,p827,n3,2,6,0.594900012
D6,172,Mix_17aa,sc827,n3,2,6,0.591199994
D7,4,Lysine,sc159,n3,2,6,0.152799994
D8,4,Lysine,p159,n3,2,6,0.157600001
D9,4,Lysine,sc158b,n3,2,6,0.153400004
D10,4,Lysine,p158b,n3,2,6,0.160999998
D11,Control,Lysine,Control,n3,Control,6,0.089100003
E2,Control,Phenyalanine,Control,n3,Control,6,0.090099998
E3,6,Phenyalanine,sc5642b,n3,2,6,0.320899993
E4,6,Phenyalanine,p5642b,n3,2,6,0.303299993
E5,6,Phenyalanine,sc158b,n3,2,6,0.319499999
E6,6,Phenyalanine,p158b,n3,2,6,0.315100014
E7,6,Mix_17aa,sc158b,n3,2,6,0.792200029
E8,6,Mix_17aa,p158b,n3,2,6,0.733200014
E9,6,Mix_17aa,sc_mix,n3,10,6,0.826499999
E10,6,Mix_17aa,p_mix,n3,10,6,0.823899984
E11,Control,Mix_17aa,Control,n3,Control,6,0.0995
F3,6,Phenyalanine,sc_mix,n3,10,6,0.326700002
F4,6,Phenyalanine,p_mix,n3,10,6,0.358999997
F5,6,Phenyalanine,p159,n3,2,6,0.301699996
F6,6,Phenyalanine,sc159,n3,2,6,0.297899991
F7,6,Mix_17aa,p5642b,n3,2,6,0.745500028
F8,6,Mix_17aa,sc5642b,n3,2,6,0.726400018
F9,6,Mix_17aa,p827,n3,2,6,0.686399996
F10,6,Mix_17aa,sc827,n3,2,6,0.755299985
G2,Control,Phenyalanine,Control,n3,Control,6,0.081900001
G3,6,Phenyalanine,p827,n3,2,6,0.270599991
G4,6,Phenyalanine,sc827,n3,2,6,0.276600003
G5,6,Phenyalanine,p158a,n3,2,6,0.283399999
G6,6,Phenyalanine,sc158a,n3,2,6,0.28580001
G7,6,Mix_17aa,sc159,n3,2,6,0.716499984
G8,6,Mix_17aa,p159,n3,2,6,0.758899987
G9,6,Mix_17aa,p158a,n3,2,6,0.708599985
G10,6,Mix_17aa,sc158a,n3,2,6,0.725799978
G11,Control,Mix_17aa,Control,n3,Control,6,0.080600001
B3,172,Mix_17aa,p159,n3,2,7,0.648299992
B4,172,Mix_17aa,sc159,n3,2,7,0.659399986
B5,172,Mix_17aa,sc5642b,n3,2,7,0.691299975
B6,172,Mix_17aa,p5642b,n3,2,7,0.693799973
B7,4,Lysine,p827,n3,2,7,0.162699997
B8,4,Lysine,sc827,n3,2,7,0.158399999
B9,4,Lysine,p_mix,n3,10,7,0.159400001
B10,4,Lysine,sc_mix,n3,10,7,0.162900001
B11,Control,Lysine,Control,n3,Control,7,0.089000002
C2,Control,Mix_17aa,Control,n3,Control,7,0.079899997
C3,172,Mix_17aa,sc_mix,n3,10,7,0.600799978
C4,172,Mix_17aa,p_mix,n3,10,7,0.615700006
C5,172,Mix_17aa,p158a,n3,2,7,0.620800018
C6,172,Mix_17aa,sc158a,n3,2,7,0.644999981
C7,4,Lysine,sc158a,n3,2,7,0.140599996
C8,4,Lysine,p158a,n3,2,7,0.143000007
C9,4,Lysine,p5642b,n3,2,7,0.1514
C10,4,Lysine,sc5642b,n3,2,7,0.148399994
D2,Control,Mix_17aa,Control,n3,Control,7,0.078199998
D3,172,Mix_17aa,sc158b,n3,2,7,0.651899993
D4,172,Mix_17aa,p158b,n3,2,7,0.576600015
D5,172,Mix_17aa,p827,n3,2,7,0.660700023
D6,172,Mix_17aa,sc827,n3,2,7,0.641900003
D7,4,Lysine,sc159,n3,2,7,0.148599997
D8,4,Lysine,p159,n3,2,7,0.157700002
D9,4,Lysine,sc158b,n3,2,7,0.151600003
D10,4,Lysine,p158b,n3,2,7,0.161899999
D11,Control,Lysine,Control,n3,Control,7,0.088399999
E2,Control,Phenyalanine,Control,n3,Control,7,0.085600004
E3,6,Phenyalanine,sc5642b,n3,2,7,0.317799985
E4,6,Phenyalanine,p5642b,n3,2,7,0.298599988
E5,6,Phenyalanine,sc158b,n3,2,7,0.315200001
E6,6,Phenyalanine,p158b,n3,2,7,0.307099998
E7,6,Mix_17aa,sc158b,n3,2,7,0.938899994
E8,6,Mix_17aa,p158b,n3,2,7,0.838999987
E9,6,Mix_17aa,sc_mix,n3,10,7,0.968500018
E10,6,Mix_17aa,p_mix,n3,10,7,0.974900007
E11,Control,Mix_17aa,Control,n3,Control,7,0.0973
F3,6,Phenyalanine,sc_mix,n3,10,7,0.322299987
F4,6,Phenyalanine,p_mix,n3,10,7,0.348800004
F5,6,Phenyalanine,p159,n3,2,7,0.290800005
F6,6,Phenyalanine,sc159,n3,2,7,0.289600015
F7,6,Mix_17aa,p5642b,n3,2,7,0.880500019
F8,6,Mix_17aa,sc5642b,n3,2,7,0.862100005
F9,6,Mix_17aa,p827,n3,2,7,0.788699985
F10,6,Mix_17aa,sc827,n3,2,7,0.906599998
G2,Control,Phenyalanine,Control,n3,Control,7,0.078400001
G3,6,Phenyalanine,p827,n3,2,7,0.26730001
G4,6,Phenyalanine,sc827,n3,2,7,0.270900011
G5,6,Phenyalanine,p158a,n3,2,7,0.275200009
G6,6,Phenyalanine,sc158a,n3,2,7,0.27610001
G7,6,Mix_17aa,sc159,n3,2,7,0.851899981
G8,6,Mix_17aa,p159,n3,2,7,0.91049999
G9,6,Mix_17aa,p158a,n3,2,7,0.843599975
G10,6,Mix_17aa,sc158a,n3,2,7,0.880299985
G11,Control,Mix_17aa,Control,n3,Control,7,0.079700001
B3,172,Mix_17aa,p159,n3,2,8,0.67930001
B4,172,Mix_17aa,sc159,n3,2,8,0.712100029
B5,172,Mix_17aa,sc5642b,n3,2,8,0.68779999
B6,172,Mix_17aa,p5642b,n3,2,8,0.69660002
B7,4,Lysine,p827,n3,2,8,0.163800001
B8,4,Lysine,sc827,n3,2,8,0.163699999
B9,4,Lysine,p_mix,n3,10,8,0.164199993
B10,4,Lysine,sc_mix,n3,10,8,0.1655
B11,Control,Lysine,Control,n3,Control,8,0.090700001
C2,Control,Mix_17aa,Control,n3,Control,8,0.080399998
C3,172,Mix_17aa,sc_mix,n3,10,8,0.685299993
C4,172,Mix_17aa,p_mix,n3,10,8,0.665600002
C5,172,Mix_17aa,p158a,n3,2,8,0.706099987
C6,172,Mix_17aa,sc158a,n3,2,8,0.745199978
C7,4,Lysine,sc158a,n3,2,8,0.145400003
C8,4,Lysine,p158a,n3,2,8,0.148399994
C9,4,Lysine,p5642b,n3,2,8,0.154799998
C10,4,Lysine,sc5642b,n3,2,8,0.152700007
D2,Control,Mix_17aa,Control,n3,Control,8,0.079400003
