Well_ID,ASV,N_souce,miRNA,Replicate ,Dose(uM),Time,OD_600
G7,4,Lysine,p827,n5,2,18,0.166299999
G8,4,Lysine,sc827,n5,2,18,0.214000002
G9,4,Lysine,sc_mix,n5,10,18,0.171399996
G10,4,Lysine,p_mix,n5,10,18,0.171399996
B7,172,Mix_17aa,sc159,n1,2,19,1.515799999
B8,172,Mix_17aa,p159,n1,2,19,1.367200017
B9,172,Mix_17aa,sc827,n1,2,19,1.473099947
B10,172,Mix_17aa,p827,n1,2,19,1.433599949
B11,Control,Mix_17aa,Control,n1,Control,19,0.084899999
C7,172,Mix_17aa,p5642b,n1,2,19,1.368899941
C8,172,Mix_17aa,sc5642b,n1,2,19,1.270599961
C9,172,Mix_17aa,sc158b,n1,2,19,1.435700059
C10,172,Mix_17aa,p158b,n1,2,19,1.304700017
D7,172,Mix_17aa,p158a,n1,2,19,1.398599982
D8,172,Mix_17aa,sc158a,n1,2,19,1.254899979
D9,172,Mix_17aa,p_mix,n1,10,19,1.378299952
D10,172,Mix_17aa,sc_mix,n1,10,19,1.36500001
D11,Control,Mix_17aa,Control,n5,Control,19,0.082699999
E7,4,Lysine,sc158a,n5,2,19,0.201000005
E8,4,Lysine,p158a,n5,2,19,0.198100001
E9,4,Lysine,p5642b,n5,2,19,0.201800004
E10,4,Lysine,sc5642b,n5,2,19,0.216299996
E11,Control,Lysine,Control,n5,Control,19,0.100199997
F7,4,Lysine,sc159,n5,2,19,0.182500005
F8,4,Lysine,p159,n5,2,19,0.191599995
F9,4,Lysine,p158b,n5,2,19,0.181999996
F10,4,Lysine,sc158b,n5,2,19,0.1954
F11,Control,Lysine,Control,n5,Control,19,0.092299998
G7,4,Lysine,p827,n5,2,19,0.169100001
G8,4,Lysine,sc827,n5,2,19,0.217899993
G9,4,Lysine,sc_mix,n5,10,19,0.1734
G10,4,Lysine,p_mix,n5,10,19,0.178599998
B7,172,Mix_17aa,sc159,n1,2,20,1.5704
B8,172,Mix_17aa,p159,n1,2,20,1.391199946
B9,172,Mix_17aa,sc827,n1,2,20,1.520200014
B10,172,Mix_17aa,p827,n1,2,20,1.49940002
B11,Control,Mix_17aa,Control,n1,Control,20,0.085199997
C7,172,Mix_17aa,p5642b,n1,2,20,1.411200047
C8,172,Mix_17aa,sc5642b,n1,2,20,1.331599951
C9,172,Mix_17aa,sc158b,n1,2,20,1.491400003
C10,172,Mix_17aa,p158b,n1,2,20,1.361299992
D7,172,Mix_17aa,p158a,n1,2,20,1.446200013
D8,172,Mix_17aa,sc158a,n1,2,20,1.334499955
D9,172,Mix_17aa,p_mix,n1,10,20,1.404099941
D10,172,Mix_17aa,sc_mix,n1,10,20,1.380800009
D11,Control,Mix_17aa,Control,n5,Control,20,0.082900003
E7,4,Lysine,sc158a,n5,2,20,0.204500005
E8,4,Lysine,p158a,n5,2,20,0.199100003
E9,4,Lysine,p5642b,n5,2,20,0.206200004
E10,4,Lysine,sc5642b,n5,2,20,0.228400007
E11,Control,Lysine,Control,n5,Control,20,0.099600002
F7,4,Lysine,sc159,n5,2,20,0.183699995
F8,4,Lysine,p159,n5,2,20,0.189999998
F9,4,Lysine,p158b,n5,2,20,0.185100004
F10,4,Lysine,sc158b,n5,2,20,0.190899998
F11,Control,Lysine,Control,n5,Control,20,0.092200004
G7,4,Lysine,p827,n5,2,20,0.1708
G8,4,Lysine,sc827,n5,2,20,0.221499994
G9,4,Lysine,sc_mix,n5,10,20,0.176899999
G10,4,Lysine,p_mix,n5,10,20,0.1734
B7,172,Mix_17aa,sc159,n1,2,21,1.57949996
B8,172,Mix_17aa,p159,n1,2,21,1.467599988
B9,172,Mix_17aa,sc827,n1,2,21,1.610299945
B10,172,Mix_17aa,p827,n1,2,21,1.572299957
B11,Control,Mix_17aa,Control,n1,Control,21,0.077600002
C7,172,Mix_17aa,p5642b,n1,2,21,1.542099953
C8,172,Mix_17aa,sc5642b,n1,2,21,1.458400011
C9,172,Mix_17aa,sc158b,n1,2,21,1.51820004
C10,172,Mix_17aa,p158b,n1,2,21,1.404999971
D7,172,Mix_17aa,p158a,n1,2,21,1.463799953
D8,172,Mix_17aa,sc158a,n1,2,21,1.376399994
D9,172,Mix_17aa,p_mix,n1,10,21,1.445199966
D10,172,Mix_17aa,sc_mix,n1,10,21,1.488999963
D11,Control,Mix_17aa,Control,n5,Control,21,0.068499997
E7,4,Lysine,sc158a,n5,2,21,0.200800002
E8,4,Lysine,p158a,n5,2,21,0.202000007
E9,4,Lysine,p5642b,n5,2,21,0.207800001
E10,4,Lysine,sc5642b,n5,2,21,0.226199999
E11,Control,Lysine,Control,n5,Control,21,0.089500003
F7,4,Lysine,sc159,n5,2,21,0.180199996
F8,4,Lysine,p159,n5,2,21,0.190099999
F9,4,Lysine,p158b,n5,2,21,0.1787
F10,4,Lysine,sc158b,n5,2,21,0.191799998
F11,Control,Lysine,Control,n5,Control,21,0.082699999
G7,4,Lysine,p827,n5,2,21,0.1734
G8,4,Lysine,sc827,n5,2,21,0.217800006
G9,4,Lysine,sc_mix,n5,10,21,0.1778
G10,4,Lysine,p_mix,n5,10,21,0.166299999
B7,172,Mix_17aa,sc159,n1,2,22,1.68599999
B8,172,Mix_17aa,p159,n1,2,22,1.487699986
B9,172,Mix_17aa,sc827,n1,2,22,1.745499969
B10,172,Mix_17aa,p827,n1,2,22,1.753200054
B11,Control,Mix_17aa,Control,n1,Control,22,0.077799998
C7,172,Mix_17aa,p5642b,n1,2,22,1.685700059
C8,172,Mix_17aa,sc5642b,n1,2,22,1.438899994
C9,172,Mix_17aa,sc158b,n1,2,22,1.657500029
C10,172,Mix_17aa,p158b,n1,2,22,1.460100055
D7,172,Mix_17aa,p158a,n1,2,22,1.606600046
D8,172,Mix_17aa,sc158a,n1,2,22,1.433200002
D9,172,Mix_17aa,p_mix,n1,10,22,1.542600036
D10,172,Mix_17aa,sc_mix,n1,10,22,1.453400016
D11,Control,Mix_17aa,Control,n5,Control,22,0.076700002
E7,4,Lysine,sc158a,n5,2,22,0.207200006
E8,4,Lysine,p158a,n5,2,22,0.195899993
E9,4,Lysine,p5642b,n5,2,22,0.2148
E10,4,Lysine,sc5642b,n5,2,22,0.224900007
E11,Control,Lysine,Control,n5,Control,22,0.091300003
F7,4,Lysine,sc159,n5,2,22,0.187099993
F8,4,Lysine,p159,n5,2,22,0.193900004
F9,4,Lysine,p158b,n5,2,22,0.185299993
F10,4,Lysine,sc158b,n5,2,22,0.198300004
F11,Control,Lysine,Control,n5,Control,22,0.082900003
G7,4,Lysine,p827,n5,2,22,0.179199994
G8,4,Lysine,sc827,n5,2,22,0.234200001
G9,4,Lysine,sc_mix,n5,10,22,0.178200006
G10,4,Lysine,p_mix,n5,10,22,0.176400006
B7,172,Mix_17aa,sc159,n1,2,23,1.799700022
B8,172,Mix_17aa,p159,n1,2,23,1.588500023
B9,172,Mix_17aa,sc827,n1,2,23,1.841699958
B10,172,Mix_17aa,p827,n1,2,23,1.829300046
B11,Control,Mix_17aa,Control,n1,Control,23,0.079300001
C7,172,Mix_17aa,p5642b,n1,2,23,1.771999955
C8,172,Mix_17aa,sc5642b,n1,2,23,1.521299958
C9,172,Mix_17aa,sc158b,n1,2,23,1.777999997
C10,172,Mix_17aa,p158b,n1,2,23,1.58949995
D7,172,Mix_17aa,p158a,n1,2,23,1.717700005
D8,172,Mix_17aa,sc158a,n1,2,23,1.45720005
D9,172,Mix_17aa,p_mix,n1,10,23,1.604200006
D10,172,Mix_17aa,sc_mix,n1,10,23,1.575799942
D11,Control,Mix_17aa,Control,n5,Control,23,0.078000002
E7,4,Lysine,sc158a,n5,2,23,0.212500006
E8,4,Lysine,p158a,n5,2,23,0.206300005
E9,4,Lysine,p5642b,n5,2,23,0.209000006
E10,4,Lysine,sc5642b,n5,2,23,0.230900005
E11,Control,Lysine,Control,n5,Control,23,0.092299998
F7,4,Lysine,sc159,n5,2,23,0.196999997
F8,4,Lysine,p159,n5,2,23,0.192100003
F9,4,Lysine,p158b,n5,2,23,0.191
F10,4,Lysine,sc158b,n5,2,23,0.201399997
F11,Control,Lysine,Control,n5,Control,23,0.083300002
G7,4,Lysine,p827,n5,2,23,0.177900001
G8,4,Lysine,sc827,n5,2,23,0.226999998
G9,4,Lysine,sc_mix,n5,10,23,0.188899994
G10,4,Lysine,p_mix,n5,10,23,0.1752
B7,172,Mix_17aa,sc159,n1,2,25,1.878299952
B8,172,Mix_17aa,p159,n1,2,25,1.638299942
B9,172,Mix_17aa,sc827,n1,2,25,1.888100028
B10,172,Mix_17aa,p827,n1,2,25,1.877200007
B11,Control,Mix_17aa,Control,n1,Control,25,0.075599998
C7,172,Mix_17aa,p5642b,n1,2,25,1.828299999
C8,172,Mix_17aa,sc5642b,n1,2,25,1.661200047
C9,172,Mix_17aa,sc158b,n1,2,25,1.845800042
C10,172,Mix_17aa,p158b,n1,2,25,1.773000002
D7,172,Mix_17aa,p158a,n1,2,25,1.800799966
D8,172,Mix_17aa,sc158a,n1,2,25,1.631899953
D9,172,Mix_17aa,p_mix,n1,10,25,1.67990005
D10,172,Mix_17aa,sc_mix,n1,10,25,1.60800004
D11,Control,Mix_17aa,Control,n5,Control,25,0.079800002
E7,4,Lysine,sc158a,n5,2,25,0.221300006
E8,4,Lysine,p158a,n5,2,25,0.219899997
E9,4,Lysine,p5642b,n5,2,25,0.213599995
E10,4,Lysine,sc5642b,n5,2,25,0.242500007
E11,Control,Lysine,Control,n5,Control,25,0.097000003
F7,4,Lysine,sc159,n5,2,25,0.192399994
F8,4,Lysine,p159,n5,2,25,0.213
F9,4,Lysine,p158b,n5,2,25,0.198400006
F10,4,Lysine,sc158b,n5,2,25,0.2148
F11,Control,Lysine,Control,n5,Control,25,0.082699999
G7,4,Lysine,p827,n5,2,25,0.197799996
G8,4,Lysine,sc827,n5,2,25,0.234200001
G9,4,Lysine,sc_mix,n5,10,25,0.182400003
G10,4,Lysine,p_mix,n5,10,25,0.185800001
B7,172,Mix_17aa,sc159,n1,2,26,1.889500022
B8,172,Mix_17aa,p159,n1,2,26,1.627099991
B9,172,Mix_17aa,sc827,n1,2,26,1.898800015
B10,172,Mix_17aa,p827,n1,2,26,1.902899981
B11,Control,Mix_17aa,Control,n1,Control,26,0.079999998
C7,172,Mix_17aa,p5642b,n1,2,26,1.846600056
C8,172,Mix_17aa,sc5642b,n1,2,26,1.550600052
C9,172,Mix_17aa,sc158b,n1,2,26,1.872699976
C10,172,Mix_17aa,p158b,n1,2,26,1.804299951
D7,172,Mix_17aa,p158a,n1,2,26,1.813799977
D8,172,Mix_17aa,sc158a,n1,2,26,1.622699976
D9,172,Mix_17aa,p_mix,n1,10,26,1.692100048
D10,172,Mix_17aa,sc_mix,n1,10,26,1.636700034
D11,Control,Mix_17aa,Control,n5,Control,26,0.080300003
E7,4,Lysine,sc158a,n5,2,26,0.232500002
E8,4,Lysine,p158a,n5,2,26,0.216700003
E9,4,Lysine,p5642b,n5,2,26,0.218899995
E10,4,Lysine,sc5642b,n5,2,26,0.256000012
E11,Control,Lysine,Control,n5,Control,26,0.095700003
F7,4,Lysine,sc159,n5,2,26,0.198200002
F8,4,Lysine,p159,n5,2,26,0.214699998
F9,4,Lysine,p158b,n5,2,26,0.197600007
F10,4,Lysine,sc158b,n5,2,26,0.224099994
F11,Control,Lysine,Control,n5,Control,26,0.084299996
G7,4,Lysine,p827,n5,2,26,0.196899995
G8,4,Lysine,sc827,n5,2,26,0.251700014
G9,4,Lysine,sc_mix,n5,10,26,0.199200004
G10,4,Lysine,p_mix,n5,10,26,0.187600002
B7,172,Mix_17aa,sc159,n1,2,27,1.921399951
B8,172,Mix_17aa,p159,n1,2,27,1.691599965
B9,172,Mix_17aa,sc827,n1,2,27,1.908800006
B10,172,Mix_17aa,p827,n1,2,27,1.922899961
B11,Control,Mix_17aa,Control,n1,Control,27,0.080600001
C7,172,Mix_17aa,p5642b,n1,2,27,1.877300024
C8,172,Mix_17aa,sc5642b,n1,2,27,1.594400048
C9,172,Mix_17aa,sc158b,n1,2,27,1.888299942
C10,172,Mix_17aa,p158b,n1,2,27,1.844400048
D7,172,Mix_17aa,p158a,n1,2,27,1.84679997
D8,172,Mix_17aa,sc158a,n1,2,27,1.654600024
D9,172,Mix_17aa,p_mix,n1,10,27,1.716799974
D10,172,Mix_17aa,sc_mix,n1,10,27,1.649799943
D11,Control,Mix_17aa,Control,n5,Control,27,0.080300003
E7,4,Lysine,sc158a,n5,2,27,0.242200002
E8,4,Lysine,p158a,n5,2,27,0.233600006
E9,4,Lysine,p5642b,n5,2,27,0.236300007
E10,4,Lysine,sc5642b,n5,2,27,0.248999998
E11,Control,Lysine,Control,n5,Control,27,0.098499998
F7,4,Lysine,sc159,n5,2,27,0.201399997
F8,4,Lysine,p159,n5,2,27,0.211899996
F9,4,Lysine,p158b,n5,2,27,0.209099993
F10,4,Lysine,sc158b,n5,2,27,0.213499993
F11,Control,Lysine,Control,n5,Control,27,0.083499998
G7,4,Lysine,p827,n5,2,27,0.189999998
G8,4,Lysine,sc827,n5,2,27,0.244499996
G9,4,Lysine,sc_mix,n5,10,27,0.192200005
G10,4,Lysine,p_mix,n5,10,27,0.188500002
B7,172,Mix_17aa,sc159,n1,2,28,1.943899989
B8,172,Mix_17aa,p159,n1,2,28,1.74090004
B9,172,Mix_17aa,sc827,n1,2,28,1.939800024
B10,172,Mix_17aa,p827,n1,2,28,1.943699956
B11,Control,Mix_17aa,Control,n1,Control,28,0.080499999
C7,172,Mix_17aa,p5642b,n1,2,28,1.892799973
C8,172,Mix_17aa,sc5642b,n1,2,28,1.576500058
C9,172,Mix_17aa,sc158b,n1,2,28,1.906299949
C10,172,Mix_17aa,p158b,n1,2,28,1.87409997
D7,172,Mix_17aa,p158a,n1,2,28,1.878100038
D8,172,Mix_17aa,sc158a,n1,2,28,1.680999994
D9,172,Mix_17aa,p_mix,n1,10,28,1.727599978
D10,172,Mix_17aa,sc_mix,n1,10,28,1.660899997
D11,Control,Mix_17aa,Control,n5,Control,28,0.0792
E7,4,Lysine,sc158a,n5,2,28,0.257800013
E8,4,Lysine,p158a,n5,2,28,0.237000003
E9,4,Lysine,p5642b,n5,2,28,0.234500006
E10,4,Lysine,sc5642b,n5,2,28,0.256799996
E11,Control,Lysine,Control,n5,Control,28,0.095200002
F7,4,Lysine,sc159,n5,2,28,0.207499996
F8,4,Lysine,p159,n5,2,28,0.215700001
F9,4,Lysine,p158b,n5,2,28,0.213200003
F10,4,Lysine,sc158b,n5,2,28,0.232800007
F11,Control,Lysine,Control,n5,Control,28,0.082800001
G7,4,Lysine,p827,n5,2,28,0.193000004
G8,4,Lysine,sc827,n5,2,28,0.256500006
G9,4,Lysine,sc_mix,n5,10,28,0.190799996
G10,4,Lysine,p_mix,n5,10,28,0.196400002
B7,172,Mix_17aa,sc159,n1,2,29,1.946799994
B8,172,Mix_17aa,p159,n1,2,29,1.666599989
B9,172,Mix_17aa,sc827,n1,2,29,1.940500021
B10,172,Mix_17aa,p827,n1,2,29,1.947999954
B11,Control,Mix_17aa,Control,n1,Control,29,0.085699998
C7,172,Mix_17aa,p5642b,n1,2,29,1.891100049
C8,172,Mix_17aa,sc5642b,n1,2,29,1.653599977
C9,172,Mix_17aa,sc158b,n1,2,29,1.905200005
C10,172,Mix_17aa,p158b,n1,2,29,1.873000026
D7,172,Mix_17aa,p158a,n1,2,29,1.87530005
D8,172,Mix_17aa,sc158a,n1,2,29,1.693199992
D9,172,Mix_17aa,p_mix,n1,10,29,1.73150003
D10,172,Mix_17aa,sc_mix,n1,10,29,1.647099972
D11,Control,Mix_17aa,Control,n5,Control,29,0.075199999
E7,4,Lysine,sc158a,n5,2,29,0.254799992
E8,4,Lysine,p158a,n5,2,29,0.253300011
E9,4,Lysine,p5642b,n5,2,29,0.239600003
E10,4,Lysine,sc5642b,n5,2,29,0.260699987
E11,Control,Lysine,Control,n5,Control,29,0.094899997
F7,4,Lysine,sc159,n5,2,29,0.215200007
F8,4,Lysine,p159,n5,2,29,0.233500004
F9,4,Lysine,p158b,n5,2,29,0.213100001
F10,4,Lysine,sc158b,n5,2,29,0.227699995
F11,Control,Lysine,Control,n5,Control,29,0.085299999
G7,4,Lysine,p827,n5,2,29,0.195600003
G8,4,Lysine,sc827,n5,2,29,0.261000007
G9,4,Lysine,sc_mix,n5,10,29,0.195299998
G10,4,Lysine,p_mix,n5,10,29,0.191100001
B7,172,Mix_17aa,sc159,n1,2,30,1.948600054
B8,172,Mix_17aa,p159,n1,2,30,1.724400043
B9,172,Mix_17aa,sc827,n1,2,30,1.933799982
B10,172,Mix_17aa,p827,n1,2,30,1.935099959
B11,Control,Mix_17aa,Control,n1,Control,30,0.085299999
C7,172,Mix_17aa,p5642b,n1,2,30,1.895499945
C8,172,Mix_17aa,sc5642b,n1,2,30,1.624899983
C9,172,Mix_17aa,sc158b,n1,2,30,1.91110003
C10,172,Mix_17aa,p158b,n1,2,30,1.878499985
D7,172,Mix_17aa,p158a,n1,2,30,1.890900016
D8,172,Mix_17aa,sc158a,n1,2,30,1.734200001
D9,172,Mix_17aa,p_mix,n1,10,30,1.739599943
D10,172,Mix_17aa,sc_mix,n1,10,30,1.643599987
D11,Control,Mix_17aa,Control,n5,Control,30,0.083999999
E7,4,Lysine,sc158a,n5,2,30,0.246099994
E8,4,Lysine,p158a,n5,2,30,0.258599997
E9,4,Lysine,p5642b,n5,2,30,0.254700005
E10,4,Lysine,sc5642b,n5,2,30,0.272500008
E11,Control,Lysine,Control,n5,Control,30,0.096000001
F7,4,Lysine,sc159,n5,2,30,0.204500005
F8,4,Lysine,p159,n5,2,30,0.235799998
F9,4,Lysine,p158b,n5,2,30,0.224199995
F10,4,Lysine,sc158b,n5,2,30,0.248500004
F11,Control,Lysine,Control,n5,Control,30,0.092
G7,4,Lysine,p827,n5,2,30,0.202800006
G8,4,Lysine,sc827,n5,2,30,0.272300005
G9,4,Lysine,sc_mix,n5,10,30,0.193599999
G10,4,Lysine,p_mix,n5,10,30,0.195800006
B7,172,Mix_17aa,sc159,n1,2,31,1.94780004
B8,172,Mix_17aa,p159,n1,2,31,1.779600024
B9,172,Mix_17aa,sc827,n1,2,31,1.929100037
B10,172,Mix_17aa,p827,n1,2,31,1.934000015
B11,Control,Mix_17aa,Control,n1,Control,31,0.084700003
C7,172,Mix_17aa,p5642b,n1,2,31,1.897600055
C8,172,Mix_17aa,sc5642b,n1,2,31,1.620900035
C9,172,Mix_17aa,sc158b,n1,2,31,1.908599973
C10,172,Mix_17aa,p158b,n1,2,31,1.878900051
D7,172,Mix_17aa,p158a,n1,2,31,1.894199967
D8,172,Mix_17aa,sc158a,n1,2,31,1.719300032
D9,172,Mix_17aa,p_mix,n1,10,31,1.734599948
D10,172,Mix_17aa,sc_mix,n1,10,31,1.646800041
D11,Control,Mix_17aa,Control,n5,Control,31,0.083899997
E7,4,Lysine,sc158a,n5,2,31,0.25150001
E8,4,Lysine,p158a,n5,2,31,0.260399997
E9,4,Lysine,p5642b,n5,2,31,0.258100003
E10,4,Lysine,sc5642b,n5,2,31,0.282700002
E11,Control,Lysine,Control,n5,Control,31,0.096100003
F7,4,Lysine,sc159,n5,2,31,0.207599998
F8,4,Lysine,p159,n5,2,31,0.241899997
F9,4,Lysine,p158b,n5,2,31,0.227500007
F10,4,Lysine,sc158b,n5,2,31,0.248899996
F11,Control,Lysine,Control,n5,Control,31,0.092
G7,4,Lysine,p827,n5,2,31,0.206799999
G8,4,Lysine,sc827,n5,2,31,0.280200005
G9,4,Lysine,sc_mix,n5,10,31,0.195899993
G10,4,Lysine,p_mix,n5,10,31,0.201000005
B7,172,Mix_17aa,sc159,n1,2,32,1.948600054
B8,172,Mix_17aa,p159,n1,2,32,1.781200051
B9,172,Mix_17aa,sc827,n1,2,32,1.927099943
B10,172,Mix_17aa,p827,n1,2,32,1.936100006
B11,Control,Mix_17aa,Control,n1,Control,32,0.086300001
C7,172,Mix_17aa,p5642b,n1,2,32,1.900200009
C8,172,Mix_17aa,sc5642b,n1,2,32,1.674499989
C9,172,Mix_17aa,sc158b,n1,2,32,1.905699968
C10,172,Mix_17aa,p158b,n1,2,32,1.882300019
D7,172,Mix_17aa,p158a,n1,2,32,1.898000002
D8,172,Mix_17aa,sc158a,n1,2,32,1.73300004
D9,172,Mix_17aa,p_mix,n1,10,32,1.735000014
D10,172,Mix_17aa,sc_mix,n1,10,32,1.664499998
D11,Control,Mix_17aa,Control,n5,Control,32,0.084399998
E7,4,Lysine,sc158a,n5,2,32,0.257499993
E8,4,Lysine,p158a,n5,2,32,0.260199994
E9,4,Lysine,p5642b,n5,2,32,0.262699991
E10,4,Lysine,sc5642b,n5,2,32,0.282900006
E11,Control,Lysine,Control,n5,Control,32,0.094800003
F7,4,Lysine,sc159,n5,2,32,0.210700005
F8,4,Lysine,p159,n5,2,32,0.244499996
F9,4,Lysine,p158b,n5,2,32,0.231000006
F10,4,Lysine,sc158b,n5,2,32,0.240600005
F11,Control,Lysine,Control,n5,Control,32,0.091600001
G7,4,Lysine,p827,n5,2,32,0.208399996
G8,4,Lysine,sc827,n5,2,32,0.286000013
G9,4,Lysine,sc_mix,n5,10,32,0.196999997
G10,4,Lysine,p_mix,n5,10,32,0.200900003
B7,172,Mix_17aa,sc159,n1,2,33,1.950299978
B8,172,Mix_17aa,p159,n1,2,33,1.809599996
B9,172,Mix_17aa,sc827,n1,2,33,1.928900003
B10,172,Mix_17aa,p827,n1,2,33,1.93780005
B11,Control,Mix_17aa,Control,n1,Control,33,0.086099997
C7,172,Mix_17aa,p5642b,n1,2,33,1.904399991
C8,172,Mix_17aa,sc5642b,n1,2,33,1.6329
C9,172,Mix_17aa,sc158b,n1,2,33,1.907799959
C10,172,Mix_17aa,p158b,n1,2,33,1.886999965
D7,172,Mix_17aa,p158a,n1,2,33,1.901499987
D8,172,Mix_17aa,sc158a,n1,2,33,1.738999963
D9,172,Mix_17aa,p_mix,n1,10,33,1.739300013
D10,172,Mix_17aa,sc_mix,n1,10,33,1.703799963
D11,Control,Mix_17aa,Control,n5,Control,33,0.0845
E7,4,Lysine,sc158a,n5,2,33,0.264800012
E8,4,Lysine,p158a,n5,2,33,0.262199998
E9,4,Lysine,p5642b,n5,2,33,0.268099993
E10,4,Lysine,sc5642b,n5,2,33,0.288599998
E11,Control,Lysine,Control,n5,Control,33,0.095200002
F7,4,Lysine,sc159,n5,2,33,0.215299994
F8,4,Lysine,p159,n5,2,33,0.254900008
F9,4,Lysine,p158b,n5,2,33,0.235499993
F10,4,Lysine,sc158b,n5,2,33,0.242500007
F11,Control,Lysine,Control,n5,Control,33,0.091600001
G7,4,Lysine,p827,n5,2,33,0.212500006
G8,4,Lysine,sc827,n5,2,33,0.295599997
G9,4,Lysine,sc_mix,n5,10,33,0.199399993
G10,4,Lysine,p_mix,n5,10,33,0.200299993
B7,172,Mix_17aa,sc159,n1,2,34,1.952200055
B8,172,Mix_17aa,p159,n1,2,34,1.80490005
B9,172,Mix_17aa,sc827,n1,2,34,1.925699949
B10,172,Mix_17aa,p827,n1,2,34,1.93809998
B11,Control,Mix_17aa,Control,n1,Control,34,0.086300001
C7,172,Mix_17aa,p5642b,n1,2,34,1.905500054
C8,172,Mix_17aa,sc5642b,n1,2,34,1.6954
C9,172,Mix_17aa,sc158b,n1,2,34,1.909399986
C10,172,Mix_17aa,p158b,n1,2,34,1.892500043
D7,172,Mix_17aa,p158a,n1,2,34,1.907799959
D8,172,Mix_17aa,sc158a,n1,2,34,1.76030004
D9,172,Mix_17aa,p_mix,n1,10,34,1.738499999
D10,172,Mix_17aa,sc_mix,n1,10,34,1.732300043
D11,Control,Mix_17aa,Control,n5,Control,34,0.084399998
E7,4,Lysine,sc158a,n5,2,34,0.270799994
E8,4,Lysine,p158a,n5,2,34,0.2764
E9,4,Lysine,p5642b,n5,2,34,0.272899985
E10,4,Lysine,sc5642b,n5,2,34,0.300099999
E11,Control,Lysine,Control,n5,Control,34,0.095600002
F7,4,Lysine,sc159,n5,2,34,0.218400002
F8,4,Lysine,p159,n5,2,34,0.254299998
F9,4,Lysine,p158b,n5,2,34,0.239600003
F10,4,Lysine,sc158b,n5,2,34,0.246900007
F11,Control,Lysine,Control,n5,Control,34,0.091700003
G7,4,Lysine,p827,n5,2,34,0.214900002
G8,4,Lysine,sc827,n5,2,34,0.322600007
G9,4,Lysine,sc_mix,n5,10,34,0.201000005
G10,4,Lysine,p_mix,n5,10,34,0.2016
B7,172,Mix_17aa,sc159,n1,2,35,1.956099987
B8,172,Mix_17aa,p159,n1,2,35,1.815600038
B9,172,Mix_17aa,sc827,n1,2,35,1.928200006
B10,172,Mix_17aa,p827,n1,2,35,1.942800045
B11,Control,Mix_17aa,Control,n1,Control,35,0.085500002
C7,172,Mix_17aa,p5642b,n1,2,35,1.91170001
C8,172,Mix_17aa,sc5642b,n1,2,35,1.700000048
C9,172,Mix_17aa,sc158b,n1,2,35,1.909000039
C10,172,Mix_17aa,p158b,n1,2,35,1.894500017
D7,172,Mix_17aa,p158a,n1,2,35,1.916100025
D8,172,Mix_17aa,sc158a,n1,2,35,1.775200009
D9,172,Mix_17aa,p_mix,n1,10,35,1.741899967
D10,172,Mix_17aa,sc_mix,n1,10,35,1.77639997
D11,Control,Mix_17aa,Control,n5,Control,35,0.084200002
E7,4,Lysine,sc158a,n5,2,35,0.278299987
E8,4,Lysine,p158a,n5,2,35,0.276600003
E9,4,Lysine,p5642b,n5,2,35,0.279100001
E10,4,Lysine,sc5642b,n5,2,35,0.299400002
E11,Control,Lysine,Control,n5,Control,35,0.0955
F7,4,Lysine,sc159,n5,2,35,0.222399995
F8,4,Lysine,p159,n5,2,35,0.246399999
F9,4,Lysine,p158b,n5,2,35,0.244599998
F10,4,Lysine,sc158b,n5,2,35,0.252099991
F11,Control,Lysine,Control,n5,Control,35,0.091399997
G7,4,Lysine,p827,n5,2,35,0.2192
G8,4,Lysine,sc827,n5,2,35,0.372900009
G9,4,Lysine,sc_mix,n5,10,35,0.203600004
G10,4,Lysine,p_mix,n5,10,35,0.210500002
B7,172,Mix_17aa,sc159,n1,2,36,1.957999945
B8,172,Mix_17aa,p159,n1,2,36,1.807199955
B9,172,Mix_17aa,sc827,n1,2,36,1.929100037
B10,172,Mix_17aa,p827,n1,2,36,1.947299957
B11,Control,Mix_17aa,Control,n1,Control,36,0.0854
C7,172,Mix_17aa,p5642b,n1,2,36,1.913100004
C8,172,Mix_17aa,sc5642b,n1,2,36,1.759899974
C9,172,Mix_17aa,sc158b,n1,2,36,1.910899997
C10,172,Mix_17aa,p158b,n1,2,36,1.89989996
D7,172,Mix_17aa,p158a,n1,2,36,1.91869998
D8,172,Mix_17aa,sc158a,n1,2,36,1.733700037
D9,172,Mix_17aa,p_mix,n1,10,36,1.743499994
D10,172,Mix_17aa,sc_mix,n1,10,36,1.777500033
D11,Control,Mix_17aa,Control,n5,Control,36,0.083899997
E7,4,Lysine,sc158a,n5,2,36,0.284299999
E8,4,Lysine,p158a,n5,2,36,0.277999997
E9,4,Lysine,p5642b,n5,2,36,0.285100013
E10,4,Lysine,sc5642b,n5,2,36,0.305799991
E11,Control,Lysine,Control,n5,Control,36,0.0973
F7,4,Lysine,sc159,n5,2,36,0.227300003
F8,4,Lysine,p159,n5,2,36,0.250400007
F9,4,Lysine,p158b,n5,2,36,0.25
F10,4,Lysine,sc158b,n5,2,36,0.257200003
F11,Control,Lysine,Control,n5,Control,36,0.092600003
G7,4,Lysine,p827,n5,2,36,0.222599998
G8,4,Lysine,sc827,n5,2,36,0.447100013
G9,4,Lysine,sc_mix,n5,10,36,0.206
G10,4,Lysine,p_mix,n5,10,36,0.205799997
B7,172,Mix_17aa,sc159,n1,2,37,1.960199952
